ability_id,version_group_id,language_id,flavor_text
23,5,9,Prevents the foe’s escape.
23,6,9,Prevents the foe’s escape.
23,7,9,Prevents the foe’s escape.
23,8,9,"Prevents the foe from
escaping."
23,9,9,"Prevents the foe from
escaping."
23,10,9,"Prevents the foe from
escaping."
23,11,5,"Empêche le Pokémon ennemi
de quitter le combat."
23,11,9,"Prevents the foe from
escaping."
23,14,9,"Prevents the foe from
escaping."
23,15,1,"あいての　かげをふみ
にげられなくする。"
23,15,3,"상대의 그림자를 밟아
도망칠 수 없게 한다."
23,15,5,"Empêche le Pokémon ennemi de
quitter le combat."
23,15,6,Hindert Gegner an der Flucht.
23,15,7,Evita que el enemigo huya.
23,15,8,Impedisce la fuga al nemico.
23,15,9,"Prevents opposing Pokémon
from escaping."
23,15,11,"相手の　影をふみ
逃げられなくする。"
23,16,1,"あいての　かげをふ 
にげられなくする。"
23,16,3,"상대의 그림자를 밟아
도망칠 수 없게 한다."
23,16,5,"Empêche le Pokémon ennemi de
quitter le combat."
23,16,6,Hindert Gegner an der Flucht.
23,16,7,Evita que el enemigo huya.
23,16,8,Impedisce la fuga al nemico.
23,16,9,"Prevents opposing Pokémon
from escaping."
23,16,11,"相手の　影をふ 
逃げられなくする。"
24,5,9,Hurts to touch.
24,6,9,Hurts to touch.
24,7,9,Hurts to touch.
24,8,9,"Inflicts damage to the
foe on contact."
24,9,9,"Inflicts damage to the
foe on contact."
24,10,9,"Inflicts damage to the
foe on contact."
24,11,5,"Le Pokémon blesse
l’ennemi qui le touche."
24,11,9,"Inflicts damage to the
attacker on contact."
24,14,9,"Inflicts damage to the
attacker on contact."
24,15,1,"ふれた　あいてを
キズつける。"
24,15,3,"접촉한 상대에게
상처를 입힌다."
24,15,5,"Blesse l’attaquant au
moindre contact."
24,15,6,Verletzt Angreifer bei Berührung.
24,15,7,Hiere al tacto.
24,15,8,"Il nemico che manda a segno una
mossa fisica viene danneggiato."
24,15,9,"Inflicts damage to the
attacker on contact."
24,15,11,"触れた　相手を
キズつける。"
24,16,1,"ふれた　あいてを
キズつける。"
24,16,3,"접촉한 상대에게
상처를 입힌다."
24,16,5,"Blesse l’attaquant au moindre
contact."
24,16,6,Verletzt Angreifer bei Berührung.
24,16,7,Hiere al hacer contacto.
24,16,8,"Se chi attacca mette a segno una    
mossa fisica, viene danneggiato."
24,16,9,"Inflicts damage to the
attacker on contact."
24,16,11,"触れた　相手を
キズつける。"
25,5,9,“Super effective” hits.
25,6,9,“Super effective” hits.
25,7,9,“Super effective” hits.
25,8,9,"Only supereffective
moves will hit."
25,9,9,"Only supereffective
moves will hit."
25,10,9,"Only supereffective
moves will hit."
25,11,5,"Seules capacités “super
efficaces” l’atteignent."
25,11,9,"Only supereffective
moves will hit."
25,14,9,"Only supereffective
moves will hit."
25,15,1,"こうかばつぐん　しか
あたらない。"
25,15,3,"효과가 굉장한 기술밖에
맞지 않는다."
25,15,5,"Seules les capacités « super
efficaces » l’atteignent."
25,15,6,"Nur sehr effektive Treffer
richten Schaden an."
25,15,7,"Solo le hacen daño los
movimientos supereficaces."
25,15,8,"Rende vulnerabili solo alle
mosse superefficaci."
25,15,9,"Only supereffective
moves will hit."
25,15,11,"効果バツグン　しか
当たらない。"
25,16,1,"こうかばつぐん　しか
あたらない。"
25,16,3,"효과가 굉장한 기술밖에
맞지 않는다."
25,16,5,"Seules les capacités «super
efficaces» l’atteignent."
25,16,6,"Nur sehr effektive Treffer
richten Schaden an."
25,16,7,"Solo le hacen daño los
movimientos supereficaces."
25,16,8,"Rende vulnerabili solo alle
mosse superefficaci."
25,16,9,"Only supereffective
moves will hit."
25,16,11,"効果バツグン　しか
当たらない。"
26,5,9,Not hit by GROUND attacks.
26,6,9,Not hit by GROUND attacks.
26,7,9,Not hit by GROUND attacks.
26,8,9,"Gives full immunity to all
Ground-type moves."
26,9,9,"Gives full immunity to all
Ground-type moves."
26,10,9,"Gives full immunity to all
Ground-type moves."
26,11,5,"Immunise contre toutes
les capacités de type Sol."
26,11,9,"Gives full immunity to all
Ground-type moves."
26,14,9,"Gives full immunity to all
Ground-type moves."
26,15,1,"じめんタイプの　わざを
うけない。"
26,15,3,"땅타입의 기술을
받지 않는다."
26,15,5,"Immunise contre toutes les
capacités de type Sol."
26,15,6,"Volle Immunität gegen
alle Boden-Attacken."
26,15,7,"Proporciona inmunidad frente a
los ataques de tipo Tierra."
26,15,8,"Conferisce immunità dagli attacchi
di tipo Terra."
26,15,9,"Gives full immunity to all
Ground-type moves."
26,15,11,"じめんタイプの　技を
受けない。"
26,16,1,"じめんタイプの　わざを
うけない。"
26,16,3,"땅타입의 기술을
받지 않는다."
26,16,5,"Immunise contre toutes les
capacités de type Sol."
26,16,6,"Volle Immunität gegen
alle Boden-Attacken."
26,16,7,"Proporciona inmunidad frente a
los ataques de tipo Tierra."
26,16,8,"Conferisce immunità agli attacchi 
di tipo Terra."
26,16,9,"Gives full immunity to all
Ground-type moves."
26,16,11,"じめんタイプの　技を
受けない。"
27,5,9,Leaves spores on contact.
27,6,9,Leaves spores on contact.
27,7,9,Leaves spores on contact.
27,8,9,"Contact may paralyze,
poison, or cause sleep."
27,9,9,"Contact may paralyze,
poison, or cause sleep."
27,10,9,"Contact may paralyze,
poison, or cause sleep."
27,11,5,"Peut paralyser, empoison-
ner, endormir au contact."
27,11,9,"Contact may poison or
cause paralysis or sleep."
27,14,9,"Contact may poison or
cause paralysis or sleep."
27,15,1,"ふれると　どく　まひ
ねむりに　することがある。"
27,15,3,"스치면 독, 마비, 잠듦
상태가 될 때가 있다."
27,15,5,"Peut paralyser, empoisonner,
endormir au contact."
27,15,6,"Kann bei Kontakt Paralyse,
Vergiftung oder Schlaf auslösen."
27,15,7,"Puede dormir, envenenar o
paralizar al contacto."
27,15,8,"Al contatto può causare
avvelenamento, paralisi o sonno."
27,15,9,"Contact may poison or
cause paralysis or sleep."
27,15,11,"触れると　どく　まひ
ねむりに　することがある。"
27,16,1,"ふれると　どく　まひ
ねむりに　することがある。"
27,16,3,"스치면 독, 마비, 잠듦
상태가 될 때가 있다."
27,16,5,"Peut paralyser, empoisonner,
endormir au contact."
27,16,6,"Kann bei Kontakt Paralyse,
Vergiftung oder Schlaf auslösen."
27,16,7,"Puede dormir, envenenar o
paralizar al contacto."
27,16,8,"Al contatto può causare
avvelenamento, paralisi o sonno."
27,16,9,"Contact may poison or
cause paralysis or sleep."
27,16,11,"触れると　どく　まひ
ねむりに　することがある。"
28,5,9,Passes on status problems.
28,6,9,Passes on status problems.
28,7,9,Passes on status problems.
28,8,9,"Passes on a burn, poison,
or paralysis to the foe."
28,9,9,"Passes on a burn, poison,
or paralysis to the foe."
28,10,9,"Passes a burn, poison,
or paralysis to the foe."
28,11,5,"Transmet brûlure, poison
ou paralysie à l’ennemi."
28,11,9,"Passes a burn, poison,
or paralysis to the foe."
28,14,9,"Passes a burn, poison,
or paralysis to the foe."
28,15,1,"どく　まひ　やけどを
あいてに　うつす。"
28,15,3,"독, 마비, 화상을
상대에게 옮긴다."
28,15,5,"Transmet brûlure, paralysie ou
poison au Pokémon qui l’a infligé."
28,15,6,"Brand, Gift oder Paralyse ereilen
auch den Verursacher."
28,15,7,"Contagia envenenamiento,
parálisis o quemaduras."
28,15,8,"Avvelena, paralizza o scotta il
nemico che infligge lo stato."
28,15,9,"Passes poison, paralyze, or burn
to the Pokémon that inflicted it."
28,15,11,"どく　まひ　やけどを
相手に　うつす。"
28,16,1,"どく　まひ　やけどを
あいてに　うつす。"
28,16,3,"독, 마비, 화상을
상대에게 옮긴다."
28,16,5,"Transmet brûlure, paralysie ou
poison au Pokémon qui l’a infligé."
28,16,6,"Brand, Gift oder Paralyse ereilen
auch den Verursacher."
28,16,7,"Contagia envenenamiento,
parálisis o quemaduras."
28,16,8,"Avvelena, paralizza o scotta il
nemico che infligge lo stato."
28,16,9,"Passes poison, paralyze, or burn
to the Pokémon that inflicted it."
28,16,11,"どく　まひ　やけどを
相手に　うつす。"
29,5,9,Prevents ability reduction.
29,6,9,Prevents ability reduction.
29,7,9,Prevents ability reduction.
29,8,9,"Prevents the Pokémon’s
stats from being lowered."
29,9,9,"Prevents the Pokémon’s
stats from being lowered."
29,10,9,"Prevents its stats from
being lowered."
29,11,5,"Empêche les stats
du Pokémon de baisser."
29,11,9,"Prevents other Pokémon
from lowering its stats."
29,14,9,"Prevents other Pokémon
from lowering its stats."
29,15,1,"あいてに　のうりょくを
さげられない。"
29,15,3,"상대가 능력을
떨어뜨릴 수 없다."
29,15,5,"Empêche les stats du Pokémon
de baisser."
29,15,6,"Hindert Angreifer daran,
Statuswerte zu senken."
29,15,7,"Evita que bajen las
características."
29,15,8,"Le statistiche del Pokémon
non possono essere ridotte."
29,15,9,"Prevents other Pokémon
from lowering its stats."
29,15,11,"相手に　能力を
さげられない。"
29,16,1,"あいてに　のうりょくを
さげられない。"
29,16,3,"상대가 능력을
떨어뜨릴 수 없다."
29,16,5,"Empêche les stats du Pokémon
de baisser."
29,16,6,"Hindert Angreifer daran,
Statuswerte zu senken."
29,16,7,"Evita que bajen las
características."
29,16,8,"Le statistiche del Pokémon
non possono essere ridotte."
29,16,9,"Prevents other Pokémon
from lowering its stats."
29,16,11,"相手に　能力を
さげられない。"
30,5,9,Heals upon switching out.
30,6,9,Heals upon switching out.
30,7,9,Heals upon switching out.
30,8,9,"All status problems are
healed upon switching out."
30,9,9,"All status problems are
healed upon switching out."
30,10,9,"All status problems heal
when it switches out."
30,11,5,"Quitter le combat soigne
les problèmes de statut."
30,11,9,"All status problems heal
when it switches out."
30,14,9,"All status problems heal
when it switches out."
30,15,1,"じょうたい　いじょうが
ひっこむと　なおる。"
30,15,3,"배틀에서 일단 물러나면
상태 이상이 회복된다."
30,15,5,"Quitter le combat soigne les
problèmes de statut."
30,15,6,"Heilt bei Austausch
Statusprobleme."
30,15,7,"Cura problemas de estado al
cambiar de Pokémon."
30,15,8,"Cura i problemi di stato quando
il Pokémon viene sostituito."
30,15,9,"All status conditions heal when
the Pokémon switches out."
30,15,11,"状態異常が
ひっこむと　治る。"
30,16,1,"じょうたい　いじょうが
ひっこむと　なおる。"
30,16,3,"배틀에서 일단 물러나면
상태 이상이 회복된다."
30,16,5,"Quitter le combat soigne les
problèmes de statut."
30,16,6,"Heilt bei Austausch
Statusprobleme."
30,16,7,"Cura problemas de estado al
cambiar de Pokémon."
30,16,8,"Cura i problemi di stato quando
il Pokémon viene sostituito."
30,16,9,"All status conditions heal when
the Pokémon switches out."
30,16,11,"状態異常が
ひっこむと　治る。"
31,5,9,Draws electrical moves.
31,6,9,Draws electrical moves.
31,7,9,Draws electrical moves.
31,8,9,"The Pokémon draws in all
Electric-type moves."
31,9,9,"The Pokémon draws in all
Electric-type moves."
31,10,9,"The Pokémon draws in all
Electric-type moves."
31,11,5,"Attire l’électricité et
augmente l’Atq. Spé."
31,11,9,"Draws in all Electric-type
moves to up Sp. Attack."
31,14,9,"Draws in all Electric-type
moves to up Sp. Attack."
31,15,1,"でんきを　よびこんで
とくこうを　あげる。"
31,15,3,"전기를 끌어모아
특수공격을 올린다."
31,15,5,"Attire et neutralise les attaques
Électrik et monte l’Atq. Spé."
31,15,6,"Absorbiert Elektro-Attacken
und steigert den Spezial-Angriff."
31,15,7,"Atrae y neutraliza movimientos de
tipo Eléctrico y sube el At. Esp."
31,15,8,"Neutralizza mosse di tipo Elettro
per aumentare l’Attacco Speciale."
31,15,9,"Draws in all Electric-type moves
to boost its Sp. Atk stat."
31,15,11,"でんきを　呼び込んで
特攻を　あげる。"
31,16,1,"でんきを　よびこんで
とくこうを　あげる。"
31,16,3,"전기를 끌어모아
특수공격을 올린다."
31,16,5,"Attire et neutralise les attaques
Électrik et monte l’Atq. Spé."
31,16,6,"Absorbiert Elektro-Attacken
und steigert den Spezial-Angriff."
31,16,7,"Atrae y neutraliza movimientos de
tipo Eléctrico y sube el At. Esp."
31,16,8,"Neutralizza mosse di tipo Elettro
per aumentare l’Attacco Speciale. "
31,16,9,"Draws in all Electric-type moves
to boost its Sp. Atk stat."
31,16,11,"でんきを　呼び込んで
特攻を　あげる。"
32,5,9,Promotes added effects.
32,6,9,Promotes added effects.
32,7,9,Promotes added effects.
32,8,9,"Boosts the likelihood of
added effects appearing."
32,9,9,"Boosts the likelihood of
added effects appearing."
32,10,9,"Boosts the likelihood of
added effects appearing."
32,11,5,"Augmente la fréquence
du cumul d’effets."
32,11,9,"Boosts the likelihood of
added effects appearing."
32,14,9,"Boosts the likelihood of
added effects appearing."
32,15,1,"わざの　ついかこうかが
でやすい。"
32,15,3,"기술의 추가 효과가
나오기 쉽다."
32,15,5,"Augmente la fréquence du cumul
d’effets."
32,15,6,Erhöht Chance auf Zusatz-Effekte.
32,15,7,"Aumenta la probabilidad de que
haya efectos secundarios."
32,15,8,"Gli effetti secondari delle mosse
sono più probabili."
32,15,9,"Boosts the likelihood of
additional effects occurring."
32,15,11,"技の　追加効果が
でやすい。"
32,16,1,"わざの　ついかこうかが
でやすい。"
32,16,3,"기술의 추가 효과가
나오기 쉽다."
32,16,5,"Augmente la fréquence du cumul
d’effets."
32,16,6,Erhöht Chance auf Zusatz-Effekte.
32,16,7,"Aumenta la probabilidad de que
haya efectos secundarios."
32,16,8,"Gli effetti secondari delle mosse
sono più probabili."
32,16,9,"Boosts the likelihood of
additional effects occurring."
32,16,11,"技の　追加効果が
でやすい。"
33,5,9,Raises SPEED in rain.
33,6,9,Raises SPEED in rain.
33,7,9,Raises SPEED in rain.
33,8,9,"Boosts the Pokémon’s
Speed in rain."
33,9,9,"Boosts the Pokémon’s
Speed in rain."
33,10,9,"Boosts the Pokémon’s
Speed in rain."
33,11,5,"Augmente la Vitesse du
Pokémon s’il pleut."
33,11,9,"Boosts the Pokémon’s
Speed in rain."
33,14,9,"Boosts the Pokémon’s
Speed in rain."
33,15,1,"あめのとき　すばやさが
あがる。"
33,15,3,"비가 올 때 스피드가
올라간다."
33,15,5,"Augmente la Vitesse du
Pokémon s’il pleut."
33,15,6,Steigert bei Regen die Initiative.
33,15,7,"Sube la Velocidad cuando hay
lluvia."
33,15,8,"Se piove, la statistica Velocità
aumenta."
33,15,9,"Boosts the Pokémon’s
Speed stat in rain."
33,15,11,"雨のとき　素早さが
あがる。"
33,16,1,"あめのとき　すばやさが
あがる。"
33,16,3,"비가 올 때 스피드가
올라간다."
33,16,5,"Augmente la Vitesse du
Pokémon s’il pleut."
33,16,6,Steigert bei Regen die Initiative.
33,16,7,"Sube la Velocidad cuando hay
lluvia."
33,16,8,"Se piove, la statistica Velocità
aumenta."
33,16,9,"Boosts the Pokémon’s
Speed stat in rain."
33,16,11,"雨のとき　素早さが
あがる。"
34,5,9,Raises SPEED in sunshine.
34,6,9,Raises SPEED in sunshine.
34,7,9,Raises SPEED in sunshine.
34,8,9,"Boosts the Pokémon’s
Speed in sunshine."
34,9,9,"Boosts the Pokémon’s
Speed in sunshine."
34,10,9,"Boosts the Pokémon’s
Speed in sunshine."
34,11,5,"Augmente la Vitesse du
Pokémon s’il y a du soleil."
34,11,9,"Boosts the Pokémon’s
Speed in sunshine."
34,14,9,"Boosts the Pokémon’s
Speed in sunshine."
34,15,1,"はれのとき　すばやさが
あがる。"
34,15,3,"맑을 때 스피드가
올라간다."
34,15,5,"Augmente la Vitesse du
Pokémon s’il y a du soleil."
34,15,6,"Steigert bei Sonnenschein
die Initiative."
34,15,7,"Sube la Velocidad cuando hay
sol."
34,15,8,"Se c’è il sole, la statistica
Velocità aumenta."
34,15,9,"Boosts the Pokémon’s
Speed stat in sunshine."
34,15,11,"晴れのとき　素早さが
あがる。"
34,16,1,"はれのとき　すばやさが
あがる。"
34,16,3,"맑을 때 스피드가
올라간다."
34,16,5,"Augmente la Vitesse du
Pokémon s’il y a du soleil."
34,16,6,"Steigert bei Sonnenschein
die Initiative."
34,16,7,"Sube la Velocidad cuando hay
sol."
34,16,8,"Se c’è il sole, la statistica
Velocità aumenta."
34,16,9,"Boosts the Pokémon’s
Speed stat in sunshine."
34,16,11,"晴れのとき　素早さが
あがる。"
35,5,9,Encounter rate increases.
35,6,9,Encounter rate increases.
35,7,9,Encounter rate increases.
35,8,9,"Raises the likelihood of
meeting wild Pokémon."
35,9,9,"Raises the likelihood of
meeting wild Pokémon."
