item_id,local_language_id,name
730,3,지느러미화석
730,5,Fossile Nageoire
730,6,Flossenfossil
730,7,Fósil Aleta
730,8,Fossilpinna
730,9,Sail Fossil
731,1,ようせいジュエル
731,3,페어리주얼
731,5,Joyau Fée
731,6,Feenjuwel
731,7,Gema Hada
731,8,Bijoufolletto
731,9,Fairy Gem
732,1,たんけんこころえ
732,3,탐험수칙
732,5,ABC Aventure
732,6,Abenteuerfibel
732,7,Guía de Máximas
732,8,Guida Avventura
732,9,Adventure Rules
733,1,エレベータのキー
733,3,엘리베이터키
733,5,Clé Ascenseur
733,6,Liftschlüssel
733,7,Llave Ascensor
733,8,Chiave ascensore
733,9,Elevator Key
734,1,ホロキャスター
734,3,홀로캐스터
734,5,Holokit
734,6,Holo-Log
734,7,Holomisor
734,8,Holovox
734,9,Holo Caster
735,1,カロスエンブレム
735,3,칼로스엠블럼
735,5,Insigne de Kalos
735,6,Kalos-Emblem
735,7,Emblema Kalos
735,8,Emblema di Kalos
735,9,Honor of Kalos
736,1,すごそうないし
736,3,대단할듯한돌
736,5,Pierre Insolite
736,6,Kurioser Stein
736,7,Piedra Insólita
736,8,Sasso suggestivo
736,9,Intriguing Stone
737,1,レンズケース
737,3,렌즈케이스
737,5,Boîte Lentilles
737,6,Linsenetui
737,7,Portalentillas
737,8,Portalenti
737,9,Lens Case
738,1,ハンサムチケット
738,3,핸섬티켓
738,5,Ticket Beladonis
738,6,LeBelle-Ticket
738,7,Boleto Handsome
738,8,Carta Bellocchio
738,9,Looker Ticket
739,1,メガリング
739,3,메가링
739,5,Méga-Anneau
739,6,Mega-Ring
739,7,Mega-Aro
739,8,Megacerchio
739,9,Mega Ring
740,1,はつでんしょパス
740,3,발전소패스
740,5,Passe Centrale
740,6,Kraftwerks-Pass
740,7,Pase Central
740,8,Pass Centrale
740,9,Power Plant Pass
741,1,はかせのてがみ
741,3,박사의편지
741,5,Lettre du Prof
741,6,Brief vom Prof
741,7,Carta Profesor
741,8,Lettera del Prof
741,9,Prof's Letter
742,1,ローラースケート
742,3,롤러스케이트
742,5,Rollers
742,6,Rollerskates
742,7,Patines
742,8,Pattini
742,9,Roller Skates
743,1,ハスボーじょうろ
743,3,연꽃몬물뿌리개
743,5,Nénurrosoir
743,6,Loturzelkanne
743,7,Lotadgadera
743,8,Irrigalotad
743,9,Sprinklotad
744,1,ＴＭＶパス
744,3,TMV패스
744,5,Passe TMV
744,6,TMV-Pass
744,7,Abono del TMV
744,8,Pass TMV
744,9,TMV Pass
745,1,わざマシン９６
745,3,기술머신96
745,5,CT96
745,6,TM96
745,7,MT96
745,8,MT96
745,9,TM96
746,1,わざマシン９７
746,3,기술머신97
746,5,CT97
746,6,TM97
746,7,MT97
746,8,MT97
746,9,TM97
747,1,わざマシン９８
747,3,기술머신98
747,5,CT98
747,6,TM98
747,7,MT98
747,8,MT98
747,9,TM98
748,1,わざマシン９９
748,3,기술머신99
748,5,CT99
748,6,TM99
748,7,MT99
748,8,MT99
748,9,TM99
749,1,わざマシン１００
749,3,기술머신100
749,5,CT100
749,6,TM100
749,7,MT100
749,8,MT100
749,9,TM100
