location_id,local_language_id,name,subtitle
913,6,Wutanfall-See,
914,9,Lakeside Cave,
914,6,Ballsee-Höhle,
915,9,Loop Lagoon,
915,6,Ringbucht,
916,9,Master Dojo,
916,6,Master-Dojo,
917,9,Max Lair,
917,6,Dyna-Riesennest,
918,9,Motostoke,
918,6,Engine City,
919,9,Motostoke Outskirts,
919,6,Engine-Ortsrand,
920,9,Motostoke Riverbank,
920,6,Engine-Flussufer,
921,9,North Lake Miloch,
921,6,Milotic-See (Norden),
922,9,Old Cemetery,
922,6,Uralter Friedhof,
923,9,Path to the Peak,
923,6,Schneegipfelpfad,
924,9,Postwick,
924,6,Furlongham,
925,9,Potbottom Desert,
925,6,Wüstensenke,
926,9,Roaring-Sea Caves,
926,6,Rauschende Höhlen,
927,9,Rock Peak Ruins,
927,6,Gipfelruinen,
928,9,Rolling Fields,
928,6,Wonnewiesen,
929,9,Slippery Slope,
929,6,Schlitterfeld,
930,9,Slumbering Weald,
930,6,Schlummerwald,
931,9,Snowslide Slope,
931,6,Schneeschlucht,
932,9,Soothing Wetlands,
932,6,Balsamsumpf,
933,9,South Lake Miloch,
933,6,Milotic-See (Süden),
934,9,Spikemuth,
934,6,Spikeford,
935,9,Split-Decision Ruins,
935,6,Zwiespaltruinen,
936,9,Route 8,
936,6,Route 8,
937,9,Stepping-Stone Sea,
937,6,Inselkettenmeer,
938,9,Stony Wilderness,
938,6,Megalithen-Ebene,
939,9,Stow-on-Side,
939,6,Passbeck,
940,9,Three-Point Pass,
940,6,Dreiwegpass,
941,9,Tower of Darkness,
941,6,Turm des Unlichts,
942,9,Tower of Waters,
942,6,Turm des Wassers,
943,9,Training Lowlands,
943,6,Fleißebene,
944,9,Tunnel to the Top,
944,6,Aufstiegstunnel,
945,9,Turffield,
945,6,Turffield,
946,9,Warm-Up Tunnel,
946,6,Aufwärmtunnel,
947,9,Watchtower Ruins,
947,6,Wachturmruine,
948,9,Wedgehurst,
948,6,Brassbury,
949,9,West Lake Axewell,
949,6,Milza-See (Westen),
950,9,Workout Sea,
950,6,Fitnessmeer,
951,9,Wyndon,
951,6,Score City,
952,9,Aipom Hill,
952,6,Griffel-Hügel,
953,9,Ancient Quarry,
953,6,Uralter Steinbruch,
954,9,Arena's Approach,
954,6,Pfad zum Kampffeld,
955,9,Aspiration Hill,
955,6,Ambitionshügel,
956,9,Avalanche Slopes,
956,6,Lawinenhügel,
957,9,Avalugg's Legacy,
957,6,Arktilas-Eisblock,
958,9,Bathers' Lagoon,
958,6,Badelagune,
959,9,Bolderoll Ravine,
959,6,Geröllberge,
960,9,Bolderoll Slope,
960,6,Geröllhügel,
961,9,Bonechill Wastes,
961,6,Eisige Ödnis,
962,9,Brava Arena,
962,6,Bühnenkampffeld,
963,9,Castaway Shore,
963,6,Küste der Verirrten,
964,9,Celestica Ruins,
964,6,Elysien-Tempelruinen,
965,9,Celestica Trail,
965,6,Elysien-Bergpfad,
966,9,Clamberclaw Cliffs,
966,6,Kletterklippe,
967,9,Cloudcap Pass,
967,6,Gipfelschwadentunnel,
968,9,Cloudpool Ridge,
968,6,Wolkenmeerkamm,
969,9,Coastlands Base Camp,
969,6,Küstenlandbasis,
970,9,Cottonsedge Prairie,
970,6,Wollgraswiese,
971,9,Crossing Slope,
971,6,Übergangshang,
972,9,Deadwood Haunt,
972,6,Schauriger Welkwald,
973,9,Deertrack Heights,
973,6,Geweihanhöhe,
974,9,Deertrack Path,
974,6,Geweihbergweg,
975,9,Diamond Heath,
975,6,Diamant-Ebene,
976,9,Diamond Settlement,
976,6,Diamant-Siedlung,
977,9,Droning Meadow,
977,6,Surrende Felder,
978,9,Fabled Spring,
978,6,Feenweiher,
979,9,Firespit Island,
979,6,Feuerspei-Insel,
980,9,Floaro Gardens,
980,6,Flora-Rodefläche,
981,9,Gapejaw Bog,
981,6,Großmaulmoor,
982,9,Ginkgo Landing,
982,6,Ginkgo-Strand,
983,9,Glacier Terrace,
983,6,Gletscherstufen,
984,9,Golden Lowlands,
984,6,Güldene Felder,
985,9,Grandtree Arena,
985,6,Baumriesenkampffeld,
986,9,Grueling Grove,
986,6,Strapazenhain,
987,9,Heart's Crag,
987,6,Geistesfelsen,
988,9,Heavenward Lookout,
988,6,Sakralplateau,
989,9,Heights Base Camp,
989,6,Anhöhenbasis,
990,9,Hideaway Bay,
990,6,Versteckte Bucht,
991,9,Holm of Trials,
991,6,Prüfungsbarre,
992,9,Horseshoe Plains,
992,6,Hufeisenwiesen,
993,9,Ice Column Chamber,
993,6,Eissäulenkammer,
994,9,Icebound Falls,
994,6,Firnfälle,
995,9,Icepeak Arena,
995,6,Eisgipfelkampffeld,
996,9,Icepeak Cavern,
996,6,Eisgipfelhöhle,
997,9,Islespy Shore,
997,6,Inselblickufer,
998,9,Jubilife Village,
998,6,Jubeldorf,
999,9,Lake Acuity,
999,6,See der Stärke,
1000,9,Lake Valor,
1000,6,See der Kühnheit,
1001,9,Lake Verity,
1001,6,See der Wahrheit,
1002,9,Lonely Spring,
1002,6,Einsame Quelle,
1003,9,Lunker's Lair,
1003,6,Großfischfelsen,
1004,9,Molten Arena,
1004,6,Lavakampffeld,
1005,9,Moonview Arena,
1005,6,Mondgrußkampffeld,
1006,9,Nature's Pantry,
1006,6,Waldesküche,
1007,9,Obsidian Falls,
1007,6,Obsidian-Wasserfall,
1008,9,Oreburrow Tunnel,
1008,6,Erztunnel,
1009,9,Pearl Settlement,
1009,6,Perl-Siedlung,
1010,9,Primeval Grotto,
1010,6,Urzeitliche Höhle,
1011,9,Ramanas Island,
1011,6,Hamanasu-Insel,
1012,9,Sacred Plaza,
1012,6,Platz der Huldigung,
1013,9,Sand's Reach,
1013,6,Sandfinger,
1014,9,Sandgem Flats,
1014,6,Sandgemmenheide,
1015,9,Scarlet Bog,
1015,6,Purpurrotes Moor,
1016,9,Seagrass Haven,
1016,6,Seegrasidyll,
1017,9,Seaside Hollow,
1017,6,Kleine Meeresgrotte,
1018,9,Shrouded Ruins,
1018,6,Nebelruinen,
1019,9,Sludge Mound,
1019,6,Schlammplateau,
1020,9,Snowfall Hot Spring,
1020,6,Schneeblicktherme,
1021,9,Snowpoint Temple,
1021,6,Blizzach-Tempel,
1022,9,Solaceon Ruins,
1022,6,Trostu-Ruinen,
1023,9,Sonorous Path,
1023,6,Pilgerpfad,
1024,9,Space-time distortion,
1024,6,Raum-Zeit-Verzerrung,
1025,9,Spring Path,
1025,6,Quellenpfad,
1026,9,Stonetooth Rows,
1026,6,Steinplattenpass,
1027,9,Temple of Sinnoh,
1027,6,Sinnoh-Tempel,
1028,9,The Heartwood,
1028,6,Innerwald,
1029,9,Tidewater Dam,
1029,6,Mündungsdamm,
1030,9,Tombolo Walk,
1030,6,Tombolo-Weg,
1031,9,Tranquility Cove,
1031,6,Stilles Binnenmeer,
1032,9,Turnback Cave,
1032,6,Höhle der Umkehr,
1033,9,Ursa's Ring,
1033,6,Prankenplatz,
1034,9,Veilstone Cape,
1034,6,Schleierkap,
1035,9,Wayward Cave,
1035,6,Bizarre Höhle,
1036,9,Wayward Wood,
1036,6,Wirrwald,
1037,9,Whiteout Valley,
1037,6,Blizzardtal,
1038,9,Windbreak Stand,
1038,6,Windbruchwald,
1039,9,Windswept Run,
1039,6,Windpassage,
1040,9,Worn Bridge,
1040,6,Felsenbrücke,
1041,9,Giant's Cap,
1041,6,Hut des Giganten,
1042,9,Hau'oli City,
1042,6,Hauholi City,
1043,9,Verdant Cavern,
1043,6,Vegetationshöhle,
1044,9,Royal Avenue,
1044,6,Avenue Royale,
1045,9,Malie City,
1045,6,Malihe City,
1046,9,Dividing Peak Tunnel,
1046,6,Spaltberg-Tunnel,
1047,9,Heahea Beach,
1047,6,Kantai-Strand,
1048,9,Sandy Cave,
1048,6,Sandhöhle,
1049,9,Ula'ula Beach,
1049,6,Strand von Ula-Ula,
1050,9,Ultra Megalopolis,
1050,6,Ultrametropolis,
1051,9,Ultra Space Wilds,
1051,6,Ultradimension Zero,
1052,9,Poké Pelago,
1052,6,Pokémon-Resort,
1053,9,Team Rocket's Castle,
1053,6,Rocket-Schloss,
1054,9,Unova (Romaing),
1054,6,Einall (wandernd),
1055,9,Mossdeep Space Center,
1055,6,Moosbach City Raumfahrtzentrum,
1056,9,Kalos (Roaming),
1056,6,Kalos (wandernd),
1057,9,Uva Academy,
1057,6,Trauben-Akademie,
1058,9,Apple Hills,
1058,6,Apfelhügel,
1059,9,Chilling Waterhead,
1059,6,Kaltwasserkarst,
1060,9,Crystal Pool,
1060,6,Kristallsee,
1061,9,Dreaded Den,
1061,6,Schreckenshöhle,
1062,9,Fellhorn Gorge,
1062,6,Hornschlucht,
1063,9,Infernal Pass,
1063,6,Infernopass,
1064,9,Kitakami Hall,
1064,6,Kitakami-Kulturzentrum,
1065,9,Kitakami Road,
1065,6,Kitakami-Straße,
1066,9,Kitakami Wilds,
1066,6,Wildnis von Kitakami,
1067,9,Loyalty Plaza,
1067,6,Gefährten-Platz,
1068,9,Mossfell Confluence,
1068,6,Mündungsufer,
1069,9,Mossui Town,
1069,6,Midoriya,
1070,9,Oni Mountain,
1070,6,Oniyama,
1071,9,Oni's Maw,
1071,6,Rachen des Oni,
1072,9,Paradise Barrens,
1072,6,Paradiesebene,
1073,9,Reveler's Road,
1073,6,Pfad des Tanzes,
1074,9,Timeless Woods,
1074,6,Immerwald,
1075,9,Wistful Fields,
1075,6,Wisterienfelder,
1076,9,Canyon Biome,
1076,6,Canyon-Areal,
1077,9,Canyon Plaza,
1077,6,Canyon-Platz,
1078,9,Central Plaza,
1078,6,Zentralplatz,
1079,9,Chargestone Cavern,
1079,6,Elektrolithgrotte,
1080,9,Coastal Biome,
1080,6,Küsten-Areal,
1081,9,Coastal Plaza,
1081,6,Küsten-Platz,
1082,9,League Club Room,
1082,6,Liga-AG Raum,
1083,9,Polar Biome,
1083,6,Polar-Areal,
1084,9,Polar Plaza,
1084,6,Polar-Platz,
1085,9,Savanna Biome,
1085,6,Savannen-Areal,
1086,9,Savanna Plaza,
1086,6,Savannen-Platz,
1087,9,Torchlit Labyrinth,
1087,6,Fackellabyrinth,
