move_id,local_language_id,name
536,6,Grasmixer
536,7,Ciclón de Hojas
536,8,Vorticerba
536,9,Leaf Tornado
536,11,グラスミキサー
536,12,青草搅拌器
537,1,ハードローラー
537,3,하드롤러
537,4,瘋狂滾壓
537,5,Bulldoboule
537,6,Quetschwalze
537,7,Rodillo de Púas
537,8,Rulloduro
537,9,Steamroller
537,11,ハードローラー
537,12,疯狂滚压
538,1,コットンガード
538,3,코튼가드
538,4,棉花防守
538,5,Cotogarde
538,6,Watteschild
538,7,Rizo Algodón
538,8,Cotonscudo
538,9,Cotton Guard
538,11,コットンガード
538,12,棉花防守
539,1,ナイトバースト
539,3,나이트버스트
539,4,暗黑爆破
539,5,Explonuit
539,6,Nachtflut
539,7,Pulso Noche
539,8,Urtoscuro
539,9,Night Daze
539,11,ナイトバースト
539,12,暗黑爆破
540,1,サイコブレイク
540,3,사이코브레이크
540,4,精神擊破
540,5,Frappe Psy
540,6,Psychostoß
540,7,Onda Mental
540,8,Psicobotta
540,9,Psystrike
540,11,サイコブレイク
540,12,精神击破
541,1,スイープビンタ
541,3,스위프뺨치기
541,4,掃尾拍打
541,5,Plumo-Queue
541,6,Kehrschelle
541,7,Plumerazo
541,8,Spazzasberla
541,9,Tail Slap
541,11,スイープビンタ
541,12,扫尾拍打
542,1,ぼうふう
542,3,폭풍
542,4,暴風
542,5,Vent Violent
542,6,Orkan
542,7,Vendaval
542,8,Tifone
542,9,Hurricane
542,11,ぼうふう
542,12,暴风
543,1,アフロブレイク
543,3,아프로브레이크
543,4,爆炸頭突擊
543,5,Peignée
543,6,Steinschädel
543,7,Ariete
543,8,Ricciolata
543,9,Head Charge
543,11,アフロブレイク
543,12,爆炸头突击
544,1,ギアソーサー
544,3,기어소서
544,4,齒輪飛盤
544,5,Lancécrou
544,6,Klikkdiskus
544,7,Rueda Doble
544,8,Ingracolpo
544,9,Gear Grind
544,11,ギアソーサー
544,12,齿轮飞盘
545,1,かえんだん
545,3,화염탄
545,4,火焰彈
545,5,Incendie
545,6,Flammenball
545,7,Bomba Ígnea
545,8,Sparafuoco
545,9,Searing Shot
545,11,かえんだん
545,12,火焰弹
546,1,テクノバスター
546,3,테크노버스터
546,4,高科技光炮
546,5,Techno-Buster
546,6,Techblaster
546,7,Tecno Shock
546,8,Tecnobotto
546,9,Techno Blast
546,11,テクノバスター
546,12,高科技光炮
547,1,いにしえのうた
547,3,옛노래
547,4,古老之歌
547,5,Chant Antique
547,6,Urgesang
547,7,Canto Arcaico
547,8,Cantoantico
547,9,Relic Song
547,11,いにしえのうた
547,12,古老之歌
548,1,しんぴのつるぎ
548,3,신비의칼
548,4,神秘之劍
548,5,Lame Ointe
548,6,Mystoschwert
548,7,Sable Místico
548,8,Spadamistica
548,9,Secret Sword
548,11,しんぴのつるぎ
548,12,神秘之剑
549,1,こごえるせかい
549,3,얼다세계
549,4,冰封世界
549,5,Ère Glaciaire
549,6,Eiszeit
549,7,Mundo Gélido
549,8,Gelamondo
549,9,Glaciate
549,11,こごえるせかい
549,12,冰封世界
550,1,らいげき
550,3,뇌격
550,4,雷擊
550,5,Charge Foudre
550,6,Blitzschlag
550,7,Ataque Fulgor
550,8,Lucesiluro
550,9,Bolt Strike
550,11,らいげき
550,12,雷击
551,1,あおいほのお
551,3,푸른불꽃
551,4,青焰
551,5,Flamme Bleue
551,6,Blauflammen
551,7,Llama Azul
551,8,Fuocoblu
551,9,Blue Flare
551,11,あおいほのお
551,12,青焰
552,1,ほのおのまい
552,3,불꽃춤
552,4,火之舞
552,5,Danse du Feu
552,6,Feuerreigen
552,7,Danza Llama
552,8,Voldifuoco
552,9,Fiery Dance
552,11,ほのおのまい
552,12,火之舞
553,1,フリーズボルト
553,3,프리즈볼트
553,4,冰凍伏特
553,5,Éclair Gelé
553,6,Frostvolt
553,7,Rayo Gélido
553,8,Elettrogelo
553,9,Freeze Shock
553,11,フリーズボルト
553,12,冰冻伏特
554,1,コールドフレア
554,3,콜드플레어
554,4,極寒冷焰
554,5,Feu Glacé
554,6,Frosthauch
554,7,Llama Gélida
554,8,Vampagelida
554,9,Ice Burn
554,11,コールドフレア
554,12,极寒冷焰
555,1,バークアウト
555,3,바크아웃
555,4,大聲咆哮
555,5,Aboiement
555,6,Standpauke
555,7,Alarido
555,8,Urlorabbia
555,9,Snarl
555,11,バークアウト
555,12,大声咆哮
556,1,つららおとし
556,3,고드름떨구기
556,4,冰柱墜擊
556,5,Chute Glace
556,6,Eiszapfhagel
556,7,Chuzos
556,8,Scagliagelo
556,9,Icicle Crash
556,11,つららおとし
556,12,冰柱坠击
557,1,Ｖジェネレート
557,3,V제너레이트
557,4,Ｖ熱焰
557,5,Coup Victoire
557,6,V-Generator
557,7,V de Fuego
557,8,Generatore V
557,9,V-create
557,11,Ｖジェネレート
557,12,Ｖ热焰
558,1,クロスフレイム
558,3,크로스플레임
558,4,交錯火焰
558,5,Flamme Croix
558,6,Kreuzflamme
558,7,Llama Fusión
558,8,Incrofiamma
558,9,Fusion Flare
558,11,クロスフレイム
558,12,交错火焰
559,1,クロスサンダー
559,3,크로스썬더
559,4,交錯閃電
559,5,Éclair Croix
559,6,Kreuzdonner
559,7,Rayo Fusión
559,8,Incrotuono
559,9,Fusion Bolt
559,11,クロスサンダー
559,12,交错闪电
560,1,フライングプレス
560,3,플라잉프레스
560,4,飛身重壓
560,5,Flying Press
560,6,Flying Press
560,7,Plancha Voladora
560,8,Schiacciatuffo
560,9,Flying Press
560,11,フライングプレス
560,12,飞身重压
561,1,たたみがえし
561,3,마룻바닥세워막기
561,4,掀榻榻米
561,5,Tatamigaeshi
561,6,Tatami-Schild
561,7,Escudo Tatami
561,8,Ribaltappeto
561,9,Mat Block
561,11,たたみがえし
561,12,掀榻榻米
562,1,ゲップ
562,3,트림
562,4,打嗝
562,5,Éructation
562,6,Rülpser
562,7,Eructo
562,8,Rutto
562,9,Belch
562,11,ゲップ
562,12,打嗝
563,1,たがやす
563,3,일구기
563,4,耕地
563,5,Fertilisation
563,6,Pflüger
563,7,Fertilizante
563,8,Aracampo
563,9,Rototiller
563,11,たがやす
563,12,耕地
564,1,ねばねばネット
564,3,끈적끈적네트
564,4,黏黏網
564,5,Toile Gluante
564,6,Klebenetz
564,7,Red Viscosa
564,8,Rete Vischiosa
564,9,Sticky Web
564,11,ねばねばネット
564,12,黏黏网
565,1,とどめばり
565,3,마지막일침
565,4,致命針刺
565,5,Dard Mortel
565,6,Stachelfinale
565,7,Aguijón Letal
565,8,Pungiglione
565,9,Fell Stinger
565,11,とどめばり
565,12,致命针刺
566,1,ゴーストダイブ
566,3,고스트다이브
566,4,潛靈奇襲
566,5,Hantise
566,6,Phantomkraft
566,7,Golpe Fantasma
566,8,Spettrotuffo
566,9,Phantom Force
566,11,ゴーストダイブ
566,12,潜灵奇袭
567,1,ハロウィン
567,3,핼러윈
567,4,萬聖夜
567,5,Halloween
567,6,Halloween
567,7,Halloween
567,8,Halloween
567,9,Trick-or-Treat
567,11,ハロウィン
567,12,万圣夜
568,1,おたけび
568,3,부르짖기
568,4,戰吼
568,5,Râle Mâle
568,6,Kampfgebrüll
568,7,Rugido de Guerra
568,8,Urlo
568,9,Noble Roar
568,11,おたけび
568,12,战吼
569,1,プラズマシャワー
569,3,플라스마샤워
569,4,等離子浴
569,5,Déluge Plasmique
569,6,Plasmaschauer
569,7,Cortina Plasma
569,8,Pioggiaplasma
569,9,Ion Deluge
569,11,プラズマシャワー
569,12,等离子浴
570,1,パラボラチャージ
570,3,파라볼라차지
570,4,拋物面充電
570,5,Parabocharge
570,6,Parabolladung
570,7,Carga Parábola
570,8,Caricaparabola
570,9,Parabolic Charge
570,11,パラボラチャージ
570,12,抛物面充电
571,1,もりののろい
571,3,숲의저주
571,4,森林詛咒
571,5,Maléfice Sylvain
571,6,Waldesfluch
571,7,Condena Silvana
571,8,Boscomalocchio
571,9,Forest’s Curse
571,11,もりののろい
571,12,森林诅咒
572,1,はなふぶき
572,3,꽃보라
572,4,落英繽紛
572,5,Tempête Florale
572,6,Blütenwirbel
572,7,Tormenta Floral
572,8,Fiortempesta
572,9,Petal Blizzard
572,11,はなふぶき
572,12,落英缤纷
573,1,フリーズドライ
573,3,프리즈드라이
573,4,冷凍乾燥
573,5,Lyophilisation
573,6,Gefriertrockner
573,7,Liofilización
573,8,Liofilizzazione
573,9,Freeze-Dry
573,11,フリーズドライ
573,12,冷冻干燥
574,1,チャームボイス
574,3,차밍보이스
574,4,魅惑之聲
574,5,Voix Enjôleuse
574,6,Säuselstimme
574,7,Voz Cautivadora
574,8,Incantavoce
574,9,Disarming Voice
574,11,チャームボイス
574,12,魅惑之声
575,1,すてゼリフ
575,3,막말내뱉기
575,4,拋下狠話
575,5,Dernier Mot
575,6,Abgangstirade
575,7,Última Palabra
575,8,Monito
575,9,Parting Shot
575,11,すてゼリフ
575,12,抛下狠话
576,1,ひっくりかえす
576,3,뒤집어엎기
576,4,顛倒
576,5,Renversement
576,6,Invertigo
576,7,Reversión
576,8,Sottosopra
576,9,Topsy-Turvy
576,11,ひっくりかえす
576,12,颠倒
577,1,ドレインキッス
577,3,드레인키스
577,4,吸取之吻
577,5,Vampibaiser
577,6,Diebeskuss
577,7,Beso Drenaje
577,8,Assorbibacio
577,9,Draining Kiss
577,11,ドレインキッス
577,12,吸取之吻
578,1,トリックガード
578,3,트릭가드
578,4,戲法防守
578,5,Vigilance
578,6,Trickschutz
578,7,Truco Defensa
578,8,Truccodifesa
578,9,Crafty Shield
578,11,トリックガード
578,12,戏法防守
579,1,フラワーガード
579,3,플라워가드
579,4,鮮花防守
579,5,Garde Florale
579,6,Floraschutz
579,7,Defensa Floral
579,8,Fiordifesa
579,9,Flower Shield
579,11,フラワーガード
579,12,鲜花防守
580,1,グラスフィールド
580,3,그래스필드
580,4,青草場地
580,5,Champ Herbu
580,6,Grasfeld
580,7,Campo de Hierba
580,8,Campo Erboso
580,9,Grassy Terrain
580,11,グラスフィールド
580,12,青草场地
581,1,ミストフィールド
581,3,미스트필드
581,4,薄霧場地
581,5,Champ Brumeux
581,6,Nebelfeld
581,7,Campo de Niebla
581,8,Campo Nebbioso
581,9,Misty Terrain
581,11,ミストフィールド
581,12,薄雾场地
582,1,そうでん
582,3,송전
582,4,輸電
582,5,Électrisation
582,6,Elektrifizierung
582,7,Electrificación
582,8,Elettrocontagio
582,9,Electrify
582,11,そうでん
582,12,输电
583,1,じゃれつく
583,3,치근거리기
583,4,嬉鬧
583,5,Câlinerie
583,6,Knuddler
583,7,Carantoña
583,8,Carineria
583,9,Play Rough
583,11,じゃれつく
583,12,嬉闹
584,1,ようせいのかぜ
584,3,요정의바람
584,4,妖精之風
584,5,Vent Féérique
584,6,Feenbrise
584,7,Viento Feérico
584,8,Vento di Fata
584,9,Fairy Wind
584,11,ようせいのかぜ
584,12,妖精之风
585,1,ムーンフォース
585,3,문포스
585,4,月亮之力
585,5,Pouvoir Lunaire
585,6,Mondgewalt
585,7,Fuerza Lunar
585,8,Forza Lunare
585,9,Moonblast
585,11,ムーンフォース
585,12,月亮之力
586,1,ばくおんぱ
586,3,폭음파
586,4,爆音波
586,5,Bang Sonique
586,6,Überschallknall
586,7,Estruendo
586,8,Ondaboato
586,9,Boomburst
586,11,ばくおんぱ
586,12,爆音波
587,1,フェアリーロック
587,3,페어리록
587,4,妖精之鎖
587,5,Verrou Enchanté
587,6,Feenschloss
587,7,Cerrojo Feérico
587,8,Blocco Fatato
587,9,Fairy Lock
587,11,フェアリーロック
587,12,妖精之锁
588,1,キングシールド
588,3,킹실드
588,4,王者盾牌
588,5,Bouclier Royal
588,6,Königsschild
588,7,Escudo Real
588,8,Scudo Reale
588,9,King’s Shield
588,11,キングシールド
588,12,王者盾牌
589,1,なかよくする
589,3,친해지기
589,4,和睦相處
589,5,Camaraderie
589,6,Kameradschaft
589,7,Camaradería
589,8,Simpatia
589,9,Play Nice
589,11,なかよくする
589,12,和睦相处
590,1,ないしょばなし
590,3,비밀이야기
590,4,密語
590,5,Confidence
590,6,Vertrauenssache
590,7,Confidencia
590,8,Confidenza
590,9,Confide
590,11,ないしょばなし
590,12,密语
591,1,ダイヤストーム
591,3,다이아스톰
591,4,鑽石風暴
591,5,Orage Adamantin
591,6,Diamantsturm
591,7,Torm. Diamantes
591,8,Diamantempesta
591,9,Diamond Storm
591,11,ダイヤストーム
591,12,钻石风暴
592,1,スチームバースト
592,3,스팀버스트
592,4,蒸汽爆炸
592,5,Jet de Vapeur
592,6,Dampfschwall
592,7,Chorro de Vapor
592,8,Vaporscoppio
592,9,Steam Eruption
592,11,スチームバースト
592,12,蒸汽爆炸
593,1,いじげんホール
593,3,다른차원홀
593,4,異次元洞
593,5,TrouDimensionnel
593,6,Dimensionsloch
593,7,Paso Dimensional
593,8,Forodimensionale
593,9,Hyperspace Hole
593,11,いじげんホール
593,12,异次元洞
594,1,みずしゅりけん
594,3,물수리검
594,4,飛水手裡劍
594,5,Sheauriken
594,6,Wasser-Shuriken
594,7,Shuriken de Agua
594,8,Acqualame
594,9,Water Shuriken
594,11,みずしゅりけん
594,12,飞水手里剑
595,1,マジカルフレイム
595,3,매지컬플레임
595,4,魔法火焰
595,5,Feu Ensorcelé
595,6,Magieflamme
595,7,Llama Embrujada
595,8,Magifiamma
595,9,Mystical Fire
595,11,マジカルフレイム
595,12,魔法火焰
596,1,ニードルガード
596,3,니들가드
596,4,尖刺防守
596,5,Pico-Défense
596,6,Schutzstacheln
596,7,Barrera Espinosa
596,8,Agodifesa
596,9,Spiky Shield
596,11,ニードルガード
596,12,尖刺防守
597,1,アロマミスト
597,3,아로마미스트
597,4,芳香薄霧
597,5,Brume Capiteuse
597,6,Duftwolke
597,7,Niebla Aromática
597,8,Nebularoma
597,9,Aromatic Mist
597,11,アロマミスト
597,12,芳香薄雾
598,1,かいでんぱ
598,3,괴전파
598,4,怪異電波
598,5,Ondes Étranges
598,6,Mystowellen
598,7,Onda Anómala
598,8,Elettromistero
598,9,Eerie Impulse
598,11,かいでんぱ
598,12,怪异电波
599,1,ベノムトラップ
599,3,베놈트랩
599,4,毒液陷阱
599,5,Piège de Venin
599,6,Giftfalle
599,7,Trampa Venenosa
599,8,Velenotrappola
599,9,Venom Drench
599,11,ベノムトラップ
599,12,毒液陷阱
600,1,ふんじん
600,3,분진
600,4,粉塵
600,5,Nuée de Poudre
600,6,Pulverschleuder
600,7,Polvo Explosivo
600,8,Pulviscoppio
600,9,Powder
600,11,ふんじん
600,12,粉尘
601,1,ジオコントロール
601,3,지오컨트롤
601,4,大地掌控
601,5,Géo-Contrôle
601,6,Geokontrolle
601,7,Geocontrol
601,8,Geocontrollo
601,9,Geomancy
601,11,ジオコントロール
601,12,大地掌控
602,1,じばそうさ
602,3,자기장조작
602,4,磁場操控
602,5,Magné-Contrôle
602,6,Magnetregler
602,7,Aura Magnética
602,8,Controllo Polare
602,9,Magnetic Flux
602,11,じばそうさ
602,12,磁场操控
603,1,ハッピータイム
603,3,해피타임
603,4,歡樂時光
603,5,Étrennes
603,6,Goldene Zeiten
603,7,Paga Extra
603,8,Cuccagna
603,9,Happy Hour
603,11,ハッピータイム
603,12,欢乐时光
604,1,エレキフィールド
604,3,일렉트릭필드
604,4,電氣場地
604,5,Champ Électrifié
604,6,Elektrofeld
604,7,Campo Eléctrico
604,8,Campo Elettrico
604,9,Electric Terrain
604,11,エレキフィールド
604,12,电气场地
605,1,マジカルシャイン
605,3,매지컬샤인
605,4,魔法閃耀
605,5,Éclat Magique
605,6,Zauberschein
605,7,Brillo Mágico
605,8,Magibrillio
605,9,Dazzling Gleam
605,11,マジカルシャイン
605,12,魔法闪耀
606,1,おいわい
606,3,축하
606,4,慶祝
606,5,Célébration
606,6,Ehrentag
606,7,Celebración
606,8,Auguri
606,9,Celebrate
606,11,おいわい
606,12,庆祝
607,1,てをつなぐ
607,3,손에손잡기
607,4,牽手
607,5,Mains Jointes
607,6,Händchenhalten
607,7,Manos Juntas
607,8,Mano nella Mano
607,9,Hold Hands
607,11,てをつなぐ
607,12,牵手
608,1,つぶらなひとみ
608,3,초롱초롱눈동자
608,4,圓瞳
608,5,Regard Touchant
608,6,Kulleraugen
608,7,Ojitos Tiernos
608,8,Occhioni Teneri
608,9,Baby-Doll Eyes
608,11,つぶらなひとみ
608,12,圆瞳
609,1,ほっぺすりすり
609,3,볼부비부비
609,4,蹭蹭臉頰
609,5,Frotte-Frimousse
609,6,Wangenrubbler
609,7,Moflete Estático
609,8,Elettrococcola
609,9,Nuzzle
609,11,ほっぺすりすり
609,12,蹭蹭脸颊
610,1,てかげん
610,3,적당히손봐주기
610,4,手下留情
610,5,Retenue
610,6,Zurückhaltung
610,7,Clemencia
610,8,Riguardo
610,9,Hold Back
610,11,てかげん
610,12,手下留情
611,1,まとわりつく
611,3,엉겨붙기
611,4,死纏爛打
611,5,Harcèlement
611,6,Plage
611,7,Acoso
611,8,Assillo
611,9,Infestation
611,11,まとわりつく
611,12,死缠烂打
612,1,グロウパンチ
612,3,그로우펀치
612,4,增強拳
612,5,Poing Boost
612,6,Steigerungshieb
612,7,Puño Incremento
612,8,Crescipugno
612,9,Power-Up Punch
612,11,グロウパンチ
612,12,增强拳
613,1,デスウイング
613,3,데스윙
613,4,死亡之翼
613,5,Mort’Ailes
613,6,Unheilsschwingen
613,7,Ala Mortífera
613,8,Ali del Fato
613,9,Oblivion Wing
613,11,デスウイング
613,12,死亡之翼
614,1,サウザンアロー
614,3,사우전드애로
614,4,千箭齊發
614,5,Myria-Flèches
614,6,Tausend Pfeile
614,7,Mil Flechas
614,8,Mille Frecce
614,9,Thousand Arrows
614,11,サウザンアロー
614,12,千箭齐发
615,1,サウザンウェーブ
615,3,사우전드웨이브
615,4,千波激盪
615,5,Myria-Vagues
615,6,Tausend Wellen
615,7,Mil Temblores
615,8,Mille Onde
615,9,Thousand Waves
615,11,サウザンウェーブ
615,12,千波激荡
616,1,グランドフォース
616,3,그라운드포스
616,4,大地神力
616,5,Force Chtonienne
616,6,Bodengewalt
616,7,Fuerza Telúrica
616,8,Forza Tellurica
616,9,Land’s Wrath
616,11,グランドフォース
616,12,大地神力
617,1,はめつのひかり
617,3,파멸의빛
617,4,破滅之光
617,5,Lumière du Néant
617,6,Lux Calamitatis
617,7,Luz Aniquiladora
617,8,Luce Nefasta
617,9,Light of Ruin
617,11,はめつのひかり
617,12,破灭之光
618,1,こんげんのはどう
618,3,근원의파동
618,4,根源波動
618,5,Onde Originelle
618,6,Ursprungswoge
618,7,Pulso Primigenio
618,8,Primopulsar
618,9,Origin Pulse
618,11,こんげんのはどう
618,12,根源波动
619,1,だんがいのつるぎ
619,3,단애의칼
619,4,斷崖之劍
619,5,Lame Pangéenne
619,6,Abgrundsklinge
619,7,Filo del Abismo
619,8,Spade Telluriche
619,9,Precipice Blades
619,11,だんがいのつるぎ
619,12,断崖之剑
620,1,ガリョウテンセイ
620,3,화룡점정
620,4,畫龍點睛
620,5,Draco-Ascension
620,6,Zenitstürmer
620,7,Ascenso Draco
620,8,Ascesa del Drago
620,9,Dragon Ascent
620,11,ガリョウテンセイ
620,12,画龙点睛
621,1,いじげんラッシュ
621,3,다른차원러시
621,4,異次元猛攻
621,5,Furie Dimension
621,6,Dimensionswahn
621,7,Cerco Dimensión
621,8,Urtodimensionale
621,9,Hyperspace Fury
621,11,いじげんラッシュ
621,12,异次元猛攻
622,1,ウルトラダッシュアタック
622,3,울트라대시어택
622,4,究極無敵大衝撞
622,5,Turbo-Charge Bulldozer
622,6,Hyper-Sprintangriff
622,7,Carrera Arrolladora
622,8,Carica Travolgente
622,9,Breakneck Blitz
622,11,ウルトラダッシュアタック
622,12,究极无敌大冲撞
623,1,ウルトラダッシュアタック
623,3,울트라대시어택
623,4,究極無敵大衝撞
623,5,Turbo-Charge Bulldozer
623,6,Hyper-Sprintangriff
623,7,Carrera Arrolladora
623,8,Carica Travolgente
623,9,Breakneck Blitz
623,11,ウルトラダッシュアタック
623,12,究极无敌大冲撞
624,1,ぜんりょくむそうげきれつけん
624,3,전력무쌍격렬권
624,4,全力無雙激烈拳
624,5,Combo Hyper-Furie
624,6,Fulminante Faustschläge
624,7,Ráfaga Demoledora
624,8,Iperscarica Furiosa
624,9,All-Out Pummeling
624,11,ぜんりょくむそうげきれつけん
624,12,全力无双激烈拳
625,1,ぜんりょくむそうげきれつけん
625,3,전력무쌍격렬권
625,4,全力無雙激烈拳
625,5,Combo Hyper-Furie
625,6,Fulminante Faustschläge
625,7,Ráfaga Demoledora
625,8,Iperscarica Furiosa
625,9,All-Out Pummeling
625,11,ぜんりょくむそうげきれつけん
625,12,全力无双激烈拳
626,1,ファイナルダイブクラッシュ
626,3,파이널다이브클래시
626,4,極速俯衝轟烈撞
626,5,Piqué Supersonique
626,6,Finaler Steilflug
626,7,Picado Supersónico
626,8,Picchiata Devastante
626,9,Supersonic Skystrike
626,11,ファイナルダイブクラッシュ
626,12,极速俯冲轰烈撞
627,1,ファイナルダイブクラッシュ
627,3,파이널다이브클래시
627,4,極速俯衝轟烈撞
627,5,Piqué Supersonique
627,6,Finaler Steilflug
627,7,Picado Supersónico
627,8,Picchiata Devastante
627,9,Supersonic Skystrike
627,11,ファイナルダイブクラッシュ
627,12,极速俯冲轰烈撞
628,1,アシッドポイズンデリート
628,3,애시드포이즌딜리트
628,4,強酸劇毒滅絕雨
628,5,Déluge Causti-Toxique
628,6,Vernichtender Säureregen
628,7,Diluvio Corrosivo
628,8,Acidiluvio Corrosivo
628,9,Acid Downpour
628,11,アシッドポイズンデリート
628,12,强酸剧毒灭绝雨
629,1,アシッドポイズンデリート
629,3,애시드포이즌딜리트
629,4,強酸劇毒滅絕雨
629,5,Déluge Causti-Toxique
629,6,Vernichtender Säureregen
629,7,Diluvio Corrosivo
629,8,Acidiluvio Corrosivo
629,9,Acid Downpour
629,11,アシッドポイズンデリート
629,12,强酸剧毒灭绝雨
630,1,ライジングランドオーバー
630,3,라이징랜드오버
630,4,地隆嘯天大終結
630,5,Éruption Géo-Sismique
630,6,Seismische Eruption
630,7,Barrena Telúrica
630,8,Furore della Terra
630,9,Tectonic Rage
630,11,ライジングランドオーバー
630,12,地隆啸天大终结
631,1,ライジングランドオーバー
631,3,라이징랜드오버
631,4,地隆嘯天大終結
631,5,Éruption Géo-Sismique
631,6,Seismische Eruption
631,7,Barrena Telúrica
631,8,Furore della Terra
631,9,Tectonic Rage
631,11,ライジングランドオーバー
631,12,地隆啸天大终结
632,1,ワールズエンドフォール
632,3,월즈엔드폴
632,4,毀天滅地巨岩墜
632,5,Apocalypse Gigalithique
632,6,Apokalyptische Steinpresse
632,7,Aplastamiento Gigalítico
632,8,Gigamacigno Polverizzante
632,9,Continental Crush
632,11,ワールズエンドフォール
632,12,毁天灭地巨岩坠
633,1,ワールズエンドフォール
633,3,월즈엔드폴
633,4,毀天滅地巨岩墜
633,5,Apocalypse Gigalithique
633,6,Apokalyptische Steinpresse
633,7,Aplastamiento Gigalítico
633,8,Gigamacigno Polverizzante
633,9,Continental Crush
633,11,ワールズエンドフォール
633,12,毁天灭地巨岩坠
634,1,ぜったいほしょくかいてんざん
634,3,절대포식회전참
634,4,絕對捕食迴旋斬
634,5,Cocon Fatal
634,6,Wirbelnder Insektenhieb
634,7,Guadaña Sedosa
634,8,Bozzolo Fatale
634,9,Savage Spin-Out
634,11,ぜったいほしょくかいてんざん
634,12,绝对捕食回旋斩
635,1,ぜったいほしょくかいてんざん
635,3,절대포식회전참
635,4,絕對捕食迴旋斬
635,5,Cocon Fatal
635,6,Wirbelnder Insektenhieb
635,7,Guadaña Sedosa
635,8,Bozzolo Fatale
635,9,Savage Spin-Out
635,11,ぜったいほしょくかいてんざん
635,12,绝对捕食回旋斩
636,1,むげんあんやへのいざない
636,3,무한암야로의유인
636,4,無盡暗夜之誘惑
636,5,Appel des Ombres Éternelles
636,6,Ewige Nacht
636,7,Presa Espectral
636,8,Abbraccio Spettrale
636,9,Never-Ending Nightmare
636,11,むげんあんやへのいざない
636,12,无尽暗夜之诱惑
637,1,むげんあんやへのいざない
637,3,무한암야로의유인
637,4,無盡暗夜之誘惑
637,5,Appel des Ombres Éternelles
637,6,Ewige Nacht
637,7,Presa Espectral
637,8,Abbraccio Spettrale
637,9,Never-Ending Nightmare
637,11,むげんあんやへのいざない
637,12,无尽暗夜之诱惑
638,1,ちょうぜつらせんれんげき
638,3,초월나선연격
638,4,超絕螺旋連擊
638,5,Vrille Maximum
638,6,Turbo-Spiralkombo
638,7,Hélice Trepanadora
638,8,Spirale Perforante
638,9,Corkscrew Crash
638,11,ちょうぜつらせんれんげき
638,12,超绝螺旋连击
639,1,ちょうぜつらせんれんげき
639,3,초월나선연격
639,4,超絕螺旋連擊
639,5,Vrille Maximum
639,6,Turbo-Spiralkombo
639,7,Hélice Trepanadora
639,8,Spirale Perforante
639,9,Corkscrew Crash
639,11,ちょうぜつらせんれんげき
639,12,超绝螺旋连击
640,1,ダイナミックフルフレイム
640,3,다이내믹풀플레임
640,4,超強極限爆焰彈
640,5,Pyro-Explosion Cataclysmique
640,6,Dynamische Maxiflamme
640,7,Hecatombe Pírica
640,8,Fiammobomba Detonante
640,9,Inferno Overdrive
640,11,ダイナミックフルフレイム
640,12,超强极限爆焰弹
641,1,ダイナミックフルフレイム
641,3,다이내믹풀플레임
641,4,超強極限爆焰彈
641,5,Pyro-Explosion Cataclysmique
641,6,Dynamische Maxiflamme
641,7,Hecatombe Pírica
641,8,Fiammobomba Detonante
641,9,Inferno Overdrive
641,11,ダイナミックフルフレイム
641,12,超强极限爆焰弹
642,1,スーパーアクアトルネード
642,3,슈퍼아쿠아토네이도
642,4,超級水流大漩渦
642,5,Super Tourbillon Abyssal
642,6,Super-Wassertornado
642,7,Hidrovórtice Abisal
642,8,Idrovortice Abissale
642,9,Hydro Vortex
642,11,スーパーアクアトルネード
642,12,超级水流大漩涡
643,1,スーパーアクアトルネード
643,3,슈퍼아쿠아토네이도
643,4,超級水流大漩渦
643,5,Super Tourbillon Abyssal
643,6,Super-Wassertornado
643,7,Hidrovórtice Abisal
643,8,Idrovortice Abissale
643,9,Hydro Vortex
643,11,スーパーアクアトルネード
643,12,超级水流大漩涡
644,1,ブルームシャインエクストラ
644,3,블룸샤인엑스트라
644,4,絢爛繽紛花怒放
644,5,Pétalexplosion Éblouissante
644,6,Brillante Blütenpracht
644,7,Megatón Floral
644,8,Floriscoppio Sfolgorante
644,9,Bloom Doom
644,11,ブルームシャインエクストラ
644,12,绚烂缤纷花怒放
645,1,ブルームシャインエクストラ
645,3,블룸샤인엑스트라
645,4,絢爛繽紛花怒放
645,5,Pétalexplosion Éblouissante
645,6,Brillante Blütenpracht
645,7,Megatón Floral
645,8,Floriscoppio Sfolgorante
645,9,Bloom Doom
645,11,ブルームシャインエクストラ
645,12,绚烂缤纷花怒放
646,1,スパーキングギガボルト
646,3,스파킹기가볼트
646,4,終極伏特狂雷閃
646,5,Fulguro-Lance Gigavolt
646,6,Gigavolt-Funkensalve
646,7,Gigavoltio Destructor
646,8,Gigascarica Folgorante
646,9,Gigavolt Havoc
646,11,スパーキングギガボルト
646,12,终极伏特狂雷闪
647,1,スパーキングギガボルト
647,3,스파킹기가볼트
647,4,終極伏特狂雷閃
647,5,Fulguro-Lance Gigavolt
647,6,Gigavolt-Funkensalve
647,7,Gigavoltio Destructor
647,8,Gigascarica Folgorante
647,9,Gigavolt Havoc
647,11,スパーキングギガボルト
647,12,终极伏特狂雷闪
648,1,マキシマムサイブレイカー
648,3,맥시멈사이브레이커
648,4,至高精神破壞波
648,5,Psycho-Pulvérisation EX
648,6,Psycho-Schmetterschlag
648,7,Disruptor Psíquico
648,8,Impatto Psicocinetico
648,9,Shattered Psyche
