move_effect_id,local_language_id,short_effect,effect
40,5,Requiert un tour pour charger avant d'attaquer.,"Inflige des [dégâts réguliers]{mechanic:regular-damage}.  Le taux de [coups critiques]{mechanic:critical-hit} du lanceur est un niveau supérieur en utilisant cette capacité.  Le lanceur charge un tour avant d'attaquer.

Cette capacité ne peut pas être sélectionnée par [Blabla Dodo]{move:sleep-talk}."
40,9,Requires a turn to charge before attacking.,"Inflicts [regular damage]{mechanic:regular-damage}.  User’s [critical hit]{mechanic:critical-hit} rate is one level higher when using this move.  User charges for one turn before attacking.

This move cannot be selected by [Sleep Talk]{move:sleep-talk}."
41,5,Inflige des dégâts égaux à la moitié des PV de la cible.,Inflige des dégâts [sans type]{mechanic:typeless} égaux à la moitié des [PV]{mechanic:hp} restants de la cible.
41,9,Inflicts damage equal to half the target’s HP.,Inflicts [typeless]{mechanic:typeless} damage equal to half the target’s remaining [HP]{mechanic:hp}.
42,5,Inflige 40 points de dégâts.,Inflige exactement 40 dégâts.
42,9,Inflicts 40 points of damage.,Inflicts exactly 40 damage.
43,5,Empêche la cible de fuir et inflige des dégâts pendant 2-5 tours.,"Inflige des [dégâts réguliers]{mechanic:regular-damage}.  Pour les 2-5 prochains tours, la cible ne peut pas quitter le terrain et subit 1/16 de ses PV max en dégâts à la fin de chaque tour.  Le lanceur continue d'utiliser d'autres capacités pendant ce temps.  Si le lanceur quitte le [terrain]{mechanic:field}, cet effet prend fin.

A 3/8 chance chacune de frapper 2 ou 3 fois, et 1/8 chance chacune de frapper 4 ou 5 fois.  Moyenne à 3 coups par utilisation.

[Tour Rapide]{move:rapid-spin} annule cet effet."
43,9,Prevents the target from fleeing and inflicts damage for 2-5 turns.,"Inflicts [regular damage]{mechanic:regular-damage}.  For the next 2–5 turns, the target cannot leave the field and is damaged for 1/16 its max HP at the end of each turn.  The user continues to use other moves during this time.  If the user leaves the [field]{mechanic:field}, this effect ends.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.

[Rapid Spin]{move:rapid-spin} cancels this effect."
44,5,A une chance augmentée de coup critique.,Inflige des [dégâts réguliers]{mechanic:regular-damage}.  Le taux de [coups critiques]{mechanic:critical-hit} du lanceur est un niveau supérieur en utilisant cette capacité.
44,9,Has an increased chance for a critical hit.,Inflicts [regular damage]{mechanic:regular-damage}.  User’s [critical hit]{mechanic:critical-hit} rate is one level higher when using this move.
45,5,Touche deux fois en un tour.,Inflige des [dégâts réguliers]{mechanic:regular-damage}.  Touche deux fois en un tour.
45,9,Hits twice in one turn.,Inflicts [regular damage]{mechanic:regular-damage}.  Hits twice in one turn.
46,5,"Si le lanceur rate son attaque, il subit la moitié des dégâts qu'il aurait infligé en retour.","Inflige des [dégâts réguliers]{mechanic:regular-damage}. Si cette capacité manque sa cible, est bloquée par [Abri]{move:protect} ou [Détection]{move:detect}, ou n'a pas d'effet, le lanceur prend des dégâts égaux à la moitié de ses PV max, arrondis à l'unité inférieur.

Cette capacité ne peut pas être utilisée quand [Gravité]{move:gravity} est active."
46,9,"If the user misses, it takes half the damage it would have inflicted in recoil.","Inflicts [regular damage]{mechanic:regular-damage}. If this move misses, is blocked by [Protect]{move:protect} or [Detect]{move:detect}, or has no effect, the user takes damage equal to half of its max HP rounded down.

This move cannot be used while [Gravity]{move:gravity} is in effect."
47,5,Protège les stats du lanceur d'être changées par des capacités ennemies.,"Les Pokémon du côté du [terrain]{mechanic:field} du lanceur sont immunisés à la baisse de stat pendant cinq tours.

[Permugarde]{move:guard-swap}, [Permucœur]{move:heart-swap}, et [Permuforce]{move:power-swap} peuvent toujours être utilisés.

[Anti-Brume]{move:defog} utilisé par un adversaire mettra fin à cet effet."
47,9,Protects the user’s stats from being changed by enemy moves.,"Pokémon on the user’s side of the [field]{mechanic:field} are immune to stat-lowering effects for five turns.

[Guard Swap]{move:guard-swap}, [Heart Swap]{move:heart-swap}, and [Power Swap]{move:power-swap} may still be used.

[Defog]{move:defog} used by an opponent will end this effect."
48,5,Augmente la chance du lanceur de réaliser un coup critique.,"Le taux de [coups critiques]{mechanic:critical-hit} est deux niveaux supérieur jusqu'à ce qu'il quitte le terrain.  Si le lanceur a déjà utilisé [Puissance]{move:focus-energy} depuis son entrée sur le terrain, cette capacité [échouera]{mechanic:fail}.

Cet effet est transmis par [Relais]{move:baton-pass}."
48,9,Increases the user’s chance to score a critical hit.,"User’s [critical hit]{mechanic:critical-hit} rate is two levels higher until it leaves the field.  If the user has already used [Focus Energy]{move:focus-energy} since entering the field, this move will [fail]{mechanic:fail}.

This effect is passed on by [Baton Pass]{move:baton-pass}."
49,5,Le lanceur reçoit 1/4 des dégâts qu'il inflige en contrecoup.,Inflige des [dégâts réguliers]{mechanic:regular-damage}.  Le lanceur subit 1/4 des dégâts qu'il inflige en contrecoup.
49,9,User receives 1/4 the damage it inflicts in recoil.,Inflicts [regular damage]{mechanic:regular-damage}.  User takes 1/4 the damage it inflicts in recoil.
50,5,Rend la cible confuse.,Rend la cible [confuse]{mechanic:confuse}.
50,9,Confuses the target.,[Confuse]{mechanic:confuse}s the target.
51,5,Augmente l'Attaque du lanceur de deux niveaux.,Augmente l'[Attaque]{mechanic:attack} du lanceur de deux [niveaux]{mechanic:stage}.
51,9,Raises the user’s Attack by two stages.,Raises the user’s [Attack]{mechanic:attack} by two [stages]{mechanic:stage}.
52,5,Augmente la Défense du lanceur de deux niveaux.,Augmente la [Défense]{mechanic:defense} du lanceur de deux [niveaux]{mechanic:stage}.
52,9,Raises the user’s Defense by two stages.,Raises the user’s [Defense]{mechanic:defense} by two [stages]{mechanic:stage}.
53,5,Augmente la Vitesse du lanceur de deux niveaux.,Augmente la [Vitesse]{mechanic:speed} du lanceur de deux [niveaux]{mechanic:stage}.
53,9,Raises the user’s Speed by two stages.,Raises the user’s [Speed]{mechanic:speed} by two [stages]{mechanic:stage}.
54,5,Augmente l'Attaque Spéciale du lanceur de deux niveaux.,Augmente l'[Attaque Spéciale]{mechanic:special-attack} du lanceur de deux [niveaux]{mechanic:stage}.
54,9,Raises the user’s Special Attack by two stages.,Raises the user’s [Special Attack]{mechanic:special-attack} by two [stages]{mechanic:stage}.
55,5,Augmente la Défense Spéciale du lanceur de deux niveaux.,Augmente la [Défense Spéciale]{mechanic:special-defense} du lanceur de deux [niveaux]{mechanic:stage}.
55,9,Raises the user’s Special Defense by two stages.,Raises the user’s [Special Defense]{mechanic:special-defense} by two [stages]{mechanic:stage}.
58,5,Le lanceur devient une copie de la cible jusqu'à ce qu'il quitte le combat.,"Le lanceur copie l'espèce, poids, type, [talent]{mechanic:ability}, [stats calculées]{mechanic:calculated-stats} (sauf [PV]{mechanic:hp}), et capacités de la cible.  Les capacités copiées auront toutes 5 [PP]{mechanic:pp} restants.  Les [IV]{mechanic:iv}s sont copiés aux fins de [Puissance Cachée]{move:hidden-power}, mais les stats ne sont pas recalculées.  

[Bandeau Choix]{item:choice-band}, [Mouchoir Choix]{item:choice-scarf}, et [Lunettes Choix]{item:choice-specs} restent en place, et le lanceur doit sélectionner une nouvelle capacité.  

Cette capacité ne peut pas être copiée par [Mimique]{move:mirror-move}, ni forcée par [Encore]{move:encore}."
58,9,User becomes a copy of the target until it leaves battle.,"User copies the target’s species, weight, type, [ability]{mechanic:ability}, [calculated stats]{mechanic:calculated-stats} (except [HP]{mechanic:hp}), and moves.  Copied moves will all have 5 [PP]{mechanic:pp} remaining.  [IV]{mechanic:iv}s are copied for the purposes of [Hidden Power]{move:hidden-power}, but stats are not recalculated.

[Choice Band]{item:choice-band}, [Choice Scarf]{item:choice-scarf}, and [Choice Specs]{item:choice-specs} stay in effect, and the user must select a new move.

This move cannot be copied by [Mirror Move]{move:mirror-move}, nor forced by [Encore]{move:encore}."
59,5,Diminue l'Attaque de la cible de deux niveaux.,Diminue l'[Attaque]{mechanic:attack} de la cible de deux [niveaux]{mechanic:stage}.
59,9,Lowers the target’s Attack by two stages.,Lowers the target’s [Attack]{mechanic:attack} by two [stages]{mechanic:stage}.
60,5,Diminue la Défense de la cible de deux niveaux.,Diminue la [Défense]{mechanic:defense} de la cible de deux [niveaux]{mechanic:stage}.
60,9,Lowers the target’s Defense by two stages.,Lowers the target’s [Defense]{mechanic:defense} by two [stages]{mechanic:stage}.
61,5,Diminue la Vitesse de la cible de deux niveaux.,Diminue la [Vitesse]{mechanic:attack} de la cible de deux [niveaux]{mechanic:stage}.
61,9,Lowers the target’s Speed by two stages.,Lowers the target’s [Speed]{mechanic:speed} by two [stages]{mechanic:stage}.
62,5,Diminue l'Attaque Spéciale de la cible de deux niveaux.,Diminue l'Attaque Spéciale de la cible de deux niveaux.
62,9,Lowers the target’s Special Attack by two stages.,Lowers the target’s Special Attack by two stages.
63,5,Diminue la Défense Spéciale de la cible de deux niveaux.,Diminue la [Défense Spéciale]{mechanic:special-defense} de la cible de deux [niveaux]{mechanic:stage}.
63,9,Lowers the target’s Special Defense by two stages.,Lowers the target’s [Special Defense]{mechanic:special-defense} by two [stages]{mechanic:stage}.
66,5,Réduit les dégâts des attaques physiques de moitié.,"Érige une barrière autour du côté du terrain du lanceur qui réduit les dégâts des attaques [physiques]{mechanic:special} de moitié pendant cinq tours.  En combats doubles, la réduction est 1/3.  Les [coups critiques]{mechanic:critical-hit} ne sont pas affectés par la barrière.

Si le lanceur tient [Lumargile]{item:light-clay}, la barrière reste pendant huit tours.

[Casse-Brique]{move:brick-break} ou [Anti-Brume]{move:defog} utilisés par un adversaire détruira la barrière."
66,9,Reduces damage from physical attacks by half.,"Erects a barrier around the user’s side of the field that reduces damage from [physical]{mechanic:physical} attacks by half for five turns.  In double battles, the reduction is 1/3.  [Critical hit]{mechanic:critical-hit}s are not affected by the barrier.

If the user is holding [Light Clay]{item:light-clay}, the barrier lasts for eight turns.

[Brick Break]{move:brick-break} or [Defog]{move:defog} used by an opponent will destroy the barrier."
67,5,Empoisonne la cible.,[Empoisonne]{mechanic:poisons} la cible.
67,9,Poisons the target.,[Poisons]{mechanic:poisons} the target.
68,5,Paralyse la cible.,[Paralyse]{mechanic:paralyzes} la cible.
68,9,Paralyzes the target.,[Paralyzes]{mechanic:paralyzes} the target.
69,5,A une $probabilité_d'effet% de chances de diminuer l'Attaque de la cible d'un niveau.,Inflige des [dégats réguliers]{mechanic:regular-damage}.  A une $probabilité_d'effet% de chances de diminuer l'[Attaque]{mechanic:attack} de la cible d'un [niveau]{mechanic:stage}.
69,9,Has a $effect_chance% chance to lower the target’s Attack by one stage.,Inflicts [regular damage]{mechanic:regular-damage}.  Has a $effect_chance% chance to lower the target’s [Attack]{mechanic:attack} by one [stage]{mechanic:stage}.
70,5,A une $probabilité_d'effet% de chances de diminuer la Défense de la cible d'un niveau.,Inflige des [dégats réguliers]{mechanic:regular-damage}.  A une $probabilité_d'effet% de chances de diminuer la [Défense]{mechanic:defense} de la cible d'un [niveau]{mechanic:stage}.
70,9,Has a $effect_chance% chance to lower the target’s Defense by one stage.,Inflicts [regular damage]{mechanic:regular-damage}.  Has a $effect_chance% chance to lower the target’s [Defense]{mechanic:defense} by one [stage]{mechanic:stage}.
71,5,A une $probabilité_d'effet% de chances de diminuer la Vitesse de la cible d'un niveau.,Inflige des [dégats réguliers]{mechanic:regular-damage}.  A une $probabilité_d'effet% de chances de diminuer la [Vitesse]{mechanic:speed} de la cible d'un [niveau]{mechanic:stage}.
71,9,Has a $effect_chance% chance to lower the target’s Speed by one stage.,Inflicts [regular damage]{mechanic:regular-damage}.  Has a $effect_chance% chance to lower the target’s [Speed]{mechanic:speed} by one [stage]{mechanic:stage}.
72,5,A une $probabilité_d'effet% de chances de diminuer l'Attaque Spéciale de la cible d'un niveau.,Inflige des [dégats réguliers]{mechanic:regular-damage}.  A une $probabilité_d'effet% de chances de diminuer l'[Attaque Spéciale]{mechanic:special-attack} de la cible d'un [niveau]{mechanic:stage}.
72,9,Has a $effect_chance% chance to lower the target’s Special Attack by one stage.,Inflicts [regular damage]{mechanic:regular-damage}.  Has a $effect_chance% chance to lower the target’s [Special Attack]{mechanic:special-attack} by one [stage]{mechanic:stage}.
73,5,A une $probabilité_d'effet% de chances de diminuer la Défense Spéciale de la cible d'un niveau.,Inflige des [dégats réguliers]{mechanic:regular-damage}.  A une $probabilité_d'effet% de chances de diminuer la [Défense Spéciale]{mechanic:special-defense} de la cible d'un [niveau]{mechanic:stage}.
73,9,Has a $effect_chance% chance to lower the target’s Special Defense by one stage.,Inflicts [regular damage]{mechanic:regular-damage}.  Has a $effect_chance% chance to lower the target’s [Special Defense]{mechanic:special-defense} by one [stage]{mechanic:stage}.
74,5,A une $probabilité_d'effet% de chances de diminuer la précision de la cible d'un niveau.,Inflige des [dégats réguliers]{mechanic:regular-damage}.  A une $probabilité_d'effet% de chances de diminuer la [précision]{mechanic:accuracy} de la cible d'un [niveau]{mechanic:stage}.
74,9,Has a $effect_chance% chance to lower the target’s accuracy by one stage.,Inflicts [regular damage]{mechanic:regular-damage}.  Has a $effect_chance% chance to lower the target’s [accuracy]{mechanic:accuracy} by one [stage]{mechanic:stage}.
75,5,XXX nouvel effet pour mystical-fire,XXX nouvel effet pour mystical-fire
75,9,XXX new effect for mystical-fire,XXX new effect for mystical-fire
76,5,Le lanceur charge pendant un tour avant d'attaquer.  A une $probabilité_d'effet% de chances d'apeurer la cible.,"Inflige des [dégâts réguliers]{mechanic:regular-damage}.  Le lanceur charge pendant un tour avant d'attaquer.  Les [chances de coups critiques]{mechanic:critical-hit-chance} sont un niveau supérieur au normal.  A une $probabilité_d'effet% de chances d'[apeurer]{mechanic:flinch} la cible.

Cette capacité ne peut pas être sélectionnée par [Blabla Dodo]{move:sleep-talk}."
76,9,User charges for one turn before attacking.  Has a $effect_chance% chance to make the target flinch.,"Inflicts [regular damage]{mechanic:regular-damage}.  User charges for one turn before attacking.  [Critical hit chance]{mechanic:critical-hit-chance} is one level higher than normal.  Has a $effect_chance% chance to make the target [flinch]{mechanic:flinch}.

This move cannot be selected by [Sleep Talk]{move:sleep-talk}."
77,5,A une $probabilité_d'effet% de chances de rendre la cible confuse.,Inflige des [dégats réguliers]{mechanic:regular-damage}.  A une $probabilité_d'effet% de chances de rendre la cible [confuse]{mechanic:confuse}.
77,9,Has a $effect_chance% chance to confuse the target.,Inflicts [regular damage]{mechanic:regular-damage}.  Has a $effect_chance% chance to [confuse]{mechanic:confuse} the target.
78,5,Touche deux fois dans le même tour.  A une $probabilité_d'effet% de chances d'empoisonner la cible.,Inflige des [dégats réguliers]{mechanic:regular-damage}.  Touche deux fois dans le même tour.  A une $probabilité_d'effet% de chances d'[empoisonner]{mechanic:poison} la cible.
