pokemon_species_id,local_language_id,name,genus
435,8,Skuntank,Moffetta
435,9,Skuntank,Skunk
436,1,ドーミラー,せいどう
436,2,Domirror,
436,3,동미러,청동
436,4,銅鏡怪,
436,5,Archéomire,Bronze
436,6,Bronzel,Bronze
436,7,Bronzor,Bronce
436,8,Bronzor,Bronzo
436,9,Bronzor,Bronze
437,1,ドータクン,どうたく
437,2,Dotakun,
437,3,동탁군,동탁
437,4,青銅鐘,
437,5,Archéodong,Clochebronze
437,6,Bronzong,Bronzeglocke
437,7,Bronzong,Cam. Bronce
437,8,Bronzong,Squibronzo
437,9,Bronzong,Bronze Bell
438,1,ウソハチ,ぼんさい
438,2,Usohachi,
438,3,꼬지지,분재
438,4,愛哭樹,
438,5,Manzaï,Bonsaï
438,6,Mobai,Bonsai
438,7,Bonsly,Bonsái
438,8,Bonsly,Bonsai
438,9,Bonsly,Bonsai
439,1,マネネ,マイム
439,2,Manene,
439,3,흉내내,따라하기
439,4,魔尼尼,
439,5,Mime Jr.,Mime
439,6,Pantimimi,Mime
439,7,Mime Jr.,Mimo
439,8,Mime Jr.,Mimo
439,9,Mime Jr.,Mime
440,1,ピンプク,ままごと
440,2,Pinpuku,
440,3,핑복,소꿉놀이
440,4,好運蛋,
440,5,Ptiravi,Maisonjouet
440,6,Wonneira,Spielhaus
440,7,Happiny,Casita
440,8,Happiny,Ovettino
440,9,Happiny,Playhouse
441,1,ペラップ,おんぷ
441,2,Perap,
441,3,페라페,음표
441,4,聒噪鳥,
441,5,Pijako,Note Musique
441,6,Plaudagei,Musiknote
441,7,Chatot,Corchea
441,8,Chatot,Musicale
441,9,Chatot,Music Note
442,1,ミカルゲ,ふういん
442,2,Mikaruge,
442,3,화강돌,봉인
442,4,花岩怪,
442,5,Spiritomb,Interdit
442,6,Kryppuk,Verboten
442,7,Spiritomb,Prohibido
442,8,Spiritomb,Proibito
442,9,Spiritomb,Forbidden
443,1,フカマル,りくザメ
443,2,Fukamaru,
443,3,딥상어동,육지상어
443,4,圓陸鲨,
443,5,Griknot,Terrequin
443,6,Kaumalat,Landhai
443,7,Gible,Terrascualo
443,8,Gible,Squaloterra
443,9,Gible,Land Shark
444,1,ガバイト,ほらあな
444,2,Gabite,
444,3,한바이트,동굴
444,4,尖牙陸鲨,
444,5,Carmache,Caverne
444,6,Knarksel,Höhle
444,7,Gabite,Cueva
444,8,Gabite,Grotta
444,9,Gabite,Cave
445,1,ガブリアス,マッハ
445,2,Gablias,
445,3,한카리아스,마하
445,4,烈咬陸鲨,
445,5,Carchacrok,Supersonic
445,6,Knakrack,Rasanz
445,7,Garchomp,Mach
445,8,Garchomp,Mach
445,9,Garchomp,Mach
446,1,ゴンベ,おおぐい
446,2,Gonbe,
446,3,먹고자,대식가
446,4,小卡比獸,
446,5,Goinfrex,Goinfre
446,6,Mampfaxo,Nimmersatt
446,7,Munchlax,Comilón
446,8,Munchlax,Ghiottone
446,9,Munchlax,Big Eater
447,1,リオル,はもん
447,2,Riolu,
447,3,리오르,파문
447,4,利歐路,
447,5,Riolu,Émanation
447,6,Riolu,Wellenspiel
447,7,Riolu,Emanación
447,8,Riolu,Emanazione
447,9,Riolu,Emanation
448,1,ルカリオ,はどう
448,2,Lucario,
448,3,루카리오,파동
448,4,路卡利歐,
448,5,Lucario,Aura
448,6,Lucario,Aura
448,7,Lucario,Aura
448,8,Lucario,Aura
448,9,Lucario,Aura
449,1,ヒポポタス,カバ
449,2,Hipopotas,
449,3,히포포타스,하마
449,4,怪河馬,
449,5,Hippopotas,Hippo
449,6,Hippopotas,Flusspferd
449,7,Hippopotas,Hipo
449,8,Hippopotas,Ippo
449,9,Hippopotas,Hippo
450,1,カバルドン,じゅうりょう
450,2,Kabarudon,
450,3,하마돈,중량
450,4,河馬獸,
450,5,Hippodocus,Poids Lourd
450,6,Hippoterus,Schwergewicht
450,7,Hippowdon,Peso Pesado
450,8,Hippowdon,Grandepeso
450,9,Hippowdon,Heavyweight
451,1,スコルピ,さそり
451,2,Scorpi,
451,3,스콜피,전갈
451,4,紫天蠍,
451,5,Rapion,Scorpion
451,6,Pionskora,Skorpion
451,7,Skorupi,Escorpión
451,8,Skorupi,Scorpione
451,9,Skorupi,Scorpion
452,1,ドラピオン,ばけさそり
452,2,Dorapion,
452,3,드래피온,요괴전갈
452,4,龍王蠍,
452,5,Drascore,Scorpogre
452,6,Piondragi,Ogerskorpion
452,7,Drapion,Escorpiogro
452,8,Drapion,Scorpiaccio
452,9,Drapion,Ogre Scorpion
453,1,グレッグル,どくづき
453,2,Gureggru,
453,3,삐딱구리,독설
453,4,不良蛙,
453,5,Cradopaud,Toxique
453,6,Glibunkel,Giftmund
453,7,Croagunk,Boca Tóxica
453,8,Croagunk,Inveieleno
453,9,Croagunk,Toxic Mouth
454,1,ドクロッグ,どくづき
454,2,Dokurog,
454,3,독개굴,독설
454,4,毒骷蛙,
454,5,Coatox,Toxique
454,6,Toxiquak,Giftmund
454,7,Toxicroak,Boca Tóxica
454,8,Toxicroak,Inveieleno
454,9,Toxicroak,Toxic Mouth
455,1,マスキッパ,むしとり
455,2,Muskippa,
455,3,무스틈니,벌레잡이
455,4,尖牙籠,
455,5,Vortente,Chopinsecte
455,6,Venuflibis,Käfertod
455,7,Carnivine,Caza Bichos
455,8,Carnivine,Insettivoro
455,9,Carnivine,Bug Catcher
456,1,ケイコウオ,はねうお
456,2,Keikouo,
456,3,형광어,비어
456,4,螢光魚,
456,5,Écayon,Poisson Ailé
456,6,Finneon,Flügelfisch
456,7,Finneon,Pez Ala
456,8,Finneon,Pescealato
456,9,Finneon,Wing Fish
457,1,ネオラント,ネオン
457,2,Neolant,
457,3,네오라이트,네온
457,4,霓虹魚,
457,5,Luminéon,Néon
457,6,Lumineon,Neon
457,7,Lumineon,Neón
457,8,Lumineon,Neon
457,9,Lumineon,Neon
458,1,タマンタ,カイト
458,2,Tamanta,
458,3,타만타,연
458,4,小球飛魚,
458,5,Babimanta,Cervolant
458,6,Mantirps,Flugrochen
458,7,Mantyke,Milano
458,8,Mantyke,Aquilone
458,9,Mantyke,Kite
459,1,ユキカブリ,じゅひょう
459,2,Yukikaburi,
459,3,눈쓰개,얼음나무
459,4,雪笠怪,
459,5,Blizzi,Arbregelé
459,6,Shnebedeck,Frostbaum
459,7,Snover,Árbol Nieve
459,8,Snover,Albergelo
459,9,Snover,Frost Tree
460,1,ユキノオー,じゅひょう
460,2,Yukinooh,
460,3,눈설왕,얼음나무
460,4,暴雪王,
460,5,Blizzaroi,Arbregelé
460,6,Rexblisar,Frostbaum
460,7,Abomasnow,Árbol Nieve
460,8,Abomasnow,Albergelo
460,9,Abomasnow,Frost Tree
461,1,マニューラ,かぎづめ
461,2,Manyula,
461,3,포푸니라,갈고리손톱
461,4,瑪狃拉,
461,5,Dimoret,Grifacérée
461,6,Snibunna,Stichklaue
461,7,Weavile,Garra Filo
461,8,Weavile,Lamartigli
461,9,Weavile,Sharp Claw
462,1,ジバコイル,じば
462,2,Jibacoil,
462,3,자포코일,자기장
462,4,自爆磁怪,
462,5,Magnézone,Aimant
462,6,Magnezone,Magnetgebiet
462,7,Magnezone,Magnético
462,8,Magnezone,Magnetico
462,9,Magnezone,Magnet Area
463,1,ベロベルト,なめまわし
463,2,Beroberto,
463,3,내룸벨트,핥기
463,4,大舌舔,
463,5,Coudlangue,Lécheur
463,6,Schlurplek,Schlecker
463,7,Lickilicky,Lametazo
463,8,Lickilicky,Linguaccia
463,9,Lickilicky,Licking
464,1,ドサイドン,ドリル
464,2,Dosydon,
464,3,거대코뿌리,드릴
464,4,超鐵暴龍,
464,5,Rhinastoc,Perceur
464,6,Rihornior,Bohrer
464,7,Rhyperior,Taladro
464,8,Rhyperior,Trapano
464,9,Rhyperior,Drill
465,1,モジャンボ,ツルじょう
465,2,Mojumbo,
465,3,덩쿠림보,넝쿨
465,4,巨蔓藤,
465,5,Bouldeneu,Vigne
465,6,Tangoloss,Ranke
465,7,Tangrowth,Enredadera
465,8,Tangrowth,Liana
465,9,Tangrowth,Vine
466,1,エレキブル,らいでん
466,2,Elekible,
466,3,에레키블,뇌전
466,4,電擊魔獸,
466,5,Élekable,Foudrélec
466,6,Elevoltek,Donnerkeil
466,7,Electivire,Rayo
466,8,Electivire,Saetta
466,9,Electivire,Thunderbolt
467,1,ブーバーン,ばくえん
467,2,Booburn,
467,3,마그마번,폭염
467,4,鴨嘴焰龍,
467,5,Maganon,Explosion
467,6,Magbrant,Detonation
467,7,Magmortar,Explosión
467,8,Magmortar,Esplosivo
467,9,Magmortar,Blast
468,1,トゲキッス,しゅくふく
468,2,Togekiss,
468,3,토게키스,축복
468,4,波克基斯,
468,5,Togekiss,Célébration
468,6,Togekiss,Jubilierer
468,7,Togekiss,Festejo
468,8,Togekiss,Festa
468,9,Togekiss,Jubilee
469,1,メガヤンマ,オニトンボ
469,2,Megayanma,
469,3,메가자리,깨비잠자리
469,4,梅卡陽瑪,
469,5,Yanmega,Libellogre
469,6,Yanmega,Agrion
469,7,Yanmega,Libélula
469,8,Yanmega,Libellorco
469,9,Yanmega,Ogre Darner
470,1,リーフィア,しんりょく
470,2,Leafia,
470,3,리피아,심록
470,4,葉精靈,
470,5,Phyllali,Verdoyant
470,6,Folipurba,Unreif
470,7,Leafeon,Verdor
470,8,Leafeon,Rigoglioso
470,9,Leafeon,Verdant
471,1,グレイシア,しんせつ
471,2,Glacia,
471,3,글레이시아,신설
471,4,冰精靈,
471,5,Givrali,Poudreuse
471,6,Glaziola,Neuschnee
471,7,Glaceon,Nieve Fresca
471,8,Glaceon,Nevefresca
471,9,Glaceon,Fresh Snow
472,1,グライオン,キバさそり
472,2,Glion,
472,3,글라이온,송곳니전갈
472,4,天蠍王,
472,5,Scorvol,Scorpicroc
472,6,Skorgro,Zahnskorpi
472,7,Gliscor,Colmicorpio
472,8,Gliscor,Scorpidente
472,9,Gliscor,Fang Scorpion
473,1,マンムー,２ほんキバ
473,2,Mammoo,
473,3,맘모꾸리,2개송곳니
473,4,象牙豬,
473,5,Mammochon,Deudéfenses
473,6,Mamutel,Doppelstoßzahn
473,7,Mamoswine,Doscolmillos
473,8,Mamoswine,Duezanne
473,9,Mamoswine,Twin Tusk
474,1,ポリゴンＺ,バーチャル
474,2,PorygonZ,
474,3,폴리곤Z,가상
474,4,3D龍Z,
474,5,Porygon-Z,Virtuel
474,6,Porygon-Z,Virtuell
474,7,Porygon-Z,Virtual
474,8,Porygon-Z,Virtuale
474,9,Porygon-Z,Virtual
475,1,エルレイド,やいば
475,2,Erlade,
475,3,엘레이드,검
475,4,艾路雷朵,
475,5,Gallame,Lame
475,6,Galagladi,Klinge
475,7,Gallade,Cuchilla
475,8,Gallade,Lama
475,9,Gallade,Blade
476,1,ダイノーズ,コンパス
476,2,Dainose,
476,3,대코파스,콤파스
476,4,大朝北鼻,
476,5,Tarinorme,Boussole
476,6,Voluminas,Kompass
476,7,Probopass,Brújula
476,8,Probopass,Bussola
476,9,Probopass,Compass
477,1,ヨノワール,てづかみ
477,2,Yonoir,
477,3,야느와르몽,움켜쥠
477,4,夜黑魔人,
477,5,Noctunoir,Mainpince
477,6,Zwirrfinst,Greifer
477,7,Dusknoir,Grilletes
477,8,Dusknoir,Pinza
477,9,Dusknoir,Gripper
478,1,ユキメノコ,ゆきぐに
478,2,Yukimenoko,
478,3,눈여아,설국
478,4,雪妖女,
478,5,Momartik,Enneigement
478,6,Frosdedje,Schneegebiet
478,7,Froslass,Tierra Fría
478,8,Froslass,Suolnevoso
478,9,Froslass,Snow Land
479,1,ロトム,プラズマ
479,2,Rotom,
479,3,로토무,플라스마
479,4,洛托姆,
479,5,Motisma,Plasma
479,6,Rotom,Plasma
479,7,Rotom,Plasma
479,8,Rotom,Plasma
479,9,Rotom,Plasma
480,1,ユクシー,ちしき
480,2,Yuxie,
480,3,유크시,지식
480,4,由克希,
480,5,Créhelf,Savoir
480,6,Selfe,Wissen
480,7,Uxie,Sabiduría
480,8,Uxie,Sapienza
480,9,Uxie,Knowledge
481,1,エムリット,かんじょう
481,2,Emrit,
481,3,엠라이트,감정
481,4,艾姆利多,
481,5,Créfollet,Émotion
481,6,Vesprit,Emotion
481,7,Mesprit,Sensorio
481,8,Mesprit,Emozione
481,9,Mesprit,Emotion
482,1,アグノム,いし
482,2,Agnome,
482,3,아그놈,의지
482,4,亞克諾姆,
482,5,Créfadet,Volonté
482,6,Tobutz,Willenskraft
482,7,Azelf,Voluntad
482,8,Azelf,Volontà
482,9,Azelf,Willpower
483,1,ディアルガ,じかん
483,2,Dialga,
483,3,디아루가,시간
483,4,帝牙盧卡,
483,5,Dialga,Temps
483,6,Dialga,Zeitweilig
483,7,Dialga,Temporal
483,8,Dialga,Tempo
483,9,Dialga,Temporal
484,1,パルキア,くうかん
484,2,Palkia,
484,3,펄기아,공간
484,4,帕路奇犽,
484,5,Palkia,Espace
484,6,Palkia,Räumlich
484,7,Palkia,Espacial
484,8,Palkia,Spazio
484,9,Palkia,Spatial
485,1,ヒードラン,かこう
485,2,Heatran,
485,3,히드런,화구
485,4,席多藍恩,
485,5,Heatran,Caldeira
485,6,Heatran,Lavadom
485,7,Heatran,Domo Lava
485,8,Heatran,Cratere
485,9,Heatran,Lava Dome
486,1,レジギガス,きょだい
486,2,Regigigas,
486,3,레지기가스,거대
486,4,雷吉奇卡斯,
486,5,Regigigas,Prodigieux
486,6,Regigigas,Kolossal
486,7,Regigigas,Colosal
486,8,Regigigas,Colossale
486,9,Regigigas,Colossal
487,1,ギラティナ,はんこつ
487,2,Giratina,
487,3,기라티나,반골
487,4,騎拉帝納,
487,5,Giratina,Renégat
487,6,Giratina,Rebell
487,7,Giratina,Renegado
487,8,Giratina,Ribelle
487,9,Giratina,Renegade
488,1,クレセリア,みかづき
488,2,Crecelia,
488,3,크레세리아,초승달
488,4,克雷色利亞,
488,5,Cresselia,Lunaire
488,6,Cresselia,Lunar
488,7,Cresselia,Lunar
488,8,Cresselia,Falcato
488,9,Cresselia,Lunar
489,1,フィオネ,かいよう
489,2,Phione,
489,3,피오네,해양
489,4,霏歐納,
489,5,Phione,Dérivenmer
489,6,Phione,Seedrift
489,7,Phione,Marino
489,8,Phione,Oceanbondo
489,9,Phione,Sea Drifter
490,1,マナフィ,かいゆう
490,2,Manaphy,
490,3,마나피,회유
490,4,瑪納霏,
490,5,Manaphy,Voyagenmer
490,6,Manaphy,Seefahrer
490,7,Manaphy,Náutico
490,8,Manaphy,Oceandante
490,9,Manaphy,Seafaring
491,1,ダークライ,あんこく
491,2,Darkrai,
491,3,다크라이,암흑
491,4,達克萊伊,
491,5,Darkrai,Noirtotal
491,6,Darkrai,Dunkelnacht
491,7,Darkrai,Oscuridad
491,8,Darkrai,Neropesto
491,9,Darkrai,Pitch-Black
492,1,シェイミ,かんしゃ
492,2,Shaymin,
492,3,쉐이미,감사
492,4,潔咪,
492,5,Shaymin,Gratitude
492,6,Shaymin,Dankbarkeit
492,7,Shaymin,Gratitud
492,8,Shaymin,Gratitudine
492,9,Shaymin,Gratitude
493,1,アルセウス,そうぞう
493,2,Arceus,
493,3,아르세우스,창조
493,4,雅魯塞宇斯,
493,5,Arceus,Alpha
493,6,Arceus,Alpha
493,7,Arceus,Alfa
493,8,Arceus,Primevo
493,9,Arceus,Alpha
494,1,ビクティニ,しょうり
494,3,비크티니,승리
494,5,Victini,Victoire
494,6,Victini,Triumph
494,7,Victini,Victoria
494,8,Victini,Vittoria
494,9,Victini,Victory
495,1,ツタージャ,くさへび
495,3,주리비얀,풀뱀
495,4,藤藤蛇,
495,5,Vipélierre,Serpenterbe
495,6,Serpifeu,Grasschlange
495,7,Snivy,Serp. Hierba
495,8,Snivy,Serperba
495,9,Snivy,Grass Snake
496,1,ジャノビー,くさへび
496,3,샤비,풀뱀
496,5,Lianaja,Serpenterbe
496,6,Efoserp,Grasschlange
496,7,Servine,Serp. Hierba
496,8,Servine,Serperba
496,9,Servine,Grass Snake
497,1,ジャローダ,ロイヤル
497,3,샤로다,로열
497,5,Majaspic,Majestueux
497,6,Serpiroyal,Hoheit
497,7,Serperior,Realeza
497,8,Serperior,Regale
497,9,Serperior,Regal
498,1,ポカブ,ひぶた
498,3,뚜꾸리,불돼지
498,4,暖暖豬,
498,5,Gruikui,Cochon Feu
498,6,Floink,Feuerferkel
498,7,Tepig,Cerdo Fuego
498,8,Tepig,Suinfuoco
498,9,Tepig,Fire Pig
499,1,チャオブー,ひぶた
499,3,차오꿀,불돼지
499,5,Grotichon,Cochon Feu
499,6,Ferkokel,Feuerferkel
499,7,Pignite,Cerdo Fuego
499,8,Pignite,Suinfuoco
499,9,Pignite,Fire Pig
500,1,エンブオー,おおひぶた
500,3,염무왕,큰불돼지
500,5,Roitiflam,Grochon Feu
500,6,Flambirex,Feuerschwein
500,7,Emboar,Cerdo Ígneo
500,8,Emboar,Suincendio
500,9,Emboar,Mega Fire Pig
501,1,ミジュマル,ラッコ
501,3,수댕이,해달
501,4,水水獺,
501,5,Moustillon,Loutre
501,6,Ottaro,Otter
501,7,Oshawott,Nutria
501,8,Oshawott,Lontra
501,9,Oshawott,Sea Otter
502,1,フタチマル,しゅぎょう
502,3,쌍검자비,수행
502,5,Mateloutre,Entraînement
502,6,Zwottronin,Schulung
502,7,Dewott,Superación
502,8,Dewott,Apprendista
502,9,Dewott,Discipline
503,1,ダイケンキ,かんろく
503,3,대검귀,관록
503,5,Clamiral,Dignitaire
503,6,Admurai,Würde
503,7,Samurott,Majestuoso
503,8,Samurott,Dignità
503,9,Samurott,Formidable
504,1,ミネズミ,みはり
504,3,보르쥐,망보기
504,5,Ratentif,Espion
504,6,Nagelotz,Späher
504,7,Patrat,Explorador
504,8,Patrat,Esplorante
504,9,Patrat,Scout
505,1,ミルホッグ,けいかい
505,3,보르그,경계
505,5,Miradar,Vigilant
505,6,Kukmarda,Wachsamkeit
505,7,Watchog,Alerta
505,8,Watchog,Sentinella
505,9,Watchog,Lookout
506,1,ヨーテリー,こいぬ
506,3,요테리,강아지
506,5,Ponchiot,Chiot
506,6,Yorkleff,Hund
506,7,Lillipup,Perrito
506,8,Lillipup,Cagnolino
506,9,Lillipup,Puppy
507,1,ハーデリア,ちゅうけん
507,3,하데리어,충견
507,5,Ponchien,Chien Fidèle
507,6,Terribark,Treuhund
507,7,Herdier,Leal
507,8,Herdier,Fedeltà
507,9,Herdier,Loyal Dog
508,1,ムーランド,かんだい
508,3,바랜드,관대
508,5,Mastouffe,Magnanime
508,6,Bissbark,Großmut
508,7,Stoutland,Magnánimo
508,8,Stoutland,Generosità
508,9,Stoutland,Big-Hearted
509,1,チョロネコ,しょうわる
509,3,쌔비냥,성악
509,5,Chacripan,Scélérat
509,6,Felilou,Schelm
509,7,Purrloin,Malicioso
509,8,Purrloin,Furbizia
509,9,Purrloin,Devious
510,1,レパルダス,れいこく
510,3,레파르다스,냉혹
510,5,Léopardus,Implacable
510,6,Kleoparda,Gefühlskälte
510,7,Liepard,Calculador
510,8,Liepard,Sanguefreddo
510,9,Liepard,Cruel
511,1,ヤナップ,くさざる
511,3,야나프,풀원숭이
511,4,花椰猴,
511,5,Feuillajou,Singe Herbe
511,6,Vegimak,Grasaffe
511,7,Pansage,Mono Hierba
511,8,Pansage,Scimperba
511,9,Pansage,Grass Monkey
512,1,ヤナッキー,とげざる
512,3,야나키,가시원숭이
512,5,Feuiloutan,Singépine
512,6,Vegichita,Stachelaffe
512,7,Simisage,Mono Pincho
512,8,Simisage,Spinpanzé
512,9,Simisage,Thorn Monkey
513,1,バオップ,こうおん
513,3,바오프,고온
513,5,Flamajou,Brûlant
513,6,Grillmak,Hitze
513,7,Pansear,Ardiente
513,8,Pansear,Testacalda
513,9,Pansear,High Temp
514,1,バオッキー,ひのこ
514,3,바오키,불티
514,5,Flamoutan,Braise
514,6,Grillchita,Funkenregen
514,7,Simisear,Lumbre
514,8,Simisear,Sfavillante
514,9,Simisear,Ember
515,1,ヒヤップ,みずかけ
515,3,앗차프,물뿌리기
515,5,Flotajou,Jet d'Eau
515,6,Sodamak,Wasserstrahl
515,7,Panpour,Salpicadura
515,8,Panpour,Annaffiatore
515,9,Panpour,Spray
516,1,ヒヤッキー,ほうすい
516,3,앗차키,방수
516,5,Flotoutan,Drainage
516,6,Sodachita,Drainage
516,7,Simipour,Drenaje
516,8,Simipour,Spruzzacqua
516,9,Simipour,Geyser
517,1,ムンナ,ゆめくい
517,3,몽나,꿈먹기
517,5,Munna,Mangerêve
517,6,Somniam,Traumfresser
517,7,Munna,Comesueños
517,8,Munna,Divorasogni
517,9,Munna,Dream Eater
518,1,ムシャーナ,ゆめうつつ
518,3,몽얌나,꿈결
518,5,Mushana,Rêveur
518,6,Somnivora,Halbschlaf
518,7,Musharna,Duermevela
518,8,Musharna,Dormiveglia
518,9,Musharna,Drowsing
519,1,マメパト,こばと
519,3,콩둘기,아기비둘기
519,5,Poichigeon,Tipigeon
519,6,Dusselgurr,Täubchen
519,7,Pidove,Pichón
519,8,Pidove,Piccione
519,9,Pidove,Tiny Pigeon
520,1,ハトーボー,のばと
520,3,유토브,들비둘기
520,5,Colombeau,Sauvapigeon
520,6,Navitaub,Wildtaube
520,7,Tranquill,Torcaz
520,8,Tranquill,Granpiccione
520,9,Tranquill,Wild Pigeon
521,1,ケンホロウ,プライド
521,3,켄호로우,프라이드
521,5,Déflaisan,Fier
521,6,Fasasnob,Stolz
521,7,Unfezant,Altanero
521,8,Unfezant,Orgoglio
521,9,Unfezant,Proud
522,1,シママ,たいでん
522,3,줄뮤마,하전
522,5,Zébibron,Étincélec
522,6,Elezeba,Hochspannung
522,7,Blitzle,Electrizado
522,8,Blitzle,Caricavolt
522,9,Blitzle,Electrified
523,1,ゼブライカ,らいでん
523,3,제브라이카,뇌전
523,5,Zéblitz,Foudrélec
523,6,Zebritz,Donnerkeil
523,7,Zebstrika,Rayo
523,8,Zebstrika,Saetta
523,9,Zebstrika,Thunderbolt
524,1,ダンゴロ,マントル
524,3,단굴,맨틀
524,5,Nodulithe,Manteau
524,6,Kiesling,Erdmantel
524,7,Roggenrola,Manto
524,8,Roggenrola,Placca
524,9,Roggenrola,Mantle
525,1,ガントル,こうせき
525,3,암트르,광석
525,5,Géolithe,Minerai
525,6,Sedimantur,Erz
525,7,Boldore,Mineral
525,8,Boldore,Minerale
525,9,Boldore,Ore
526,1,ギガイアス,こうあつ
526,3,기가이어스,고압
526,5,Gigalithe,Surpression
526,6,Brockoloss,Kompression
526,7,Gigalith,Presurizado
526,8,Gigalith,Pressionalta
526,9,Gigalith,Compressed
527,1,コロモリ,こうもり
527,3,또르박쥐,박쥐
527,5,Chovsourir,Chovsouris
527,6,Fleknoil,Fledermaus
527,7,Woobat,Murciélago
527,8,Woobat,Pipistrello
527,9,Woobat,Bat
528,1,ココロモリ,きゅうあい
528,3,맘박쥐,구애
528,5,Rhinolove,Cupidon
528,6,Fletiamo,Balz
528,7,Swoobat,Galante
528,8,Swoobat,Cercamore
528,9,Swoobat,Courting
529,1,モグリュー,もぐら
529,3,두더류,두더지
529,5,Rototaupe,Taupe
529,6,Rotomurf,Maulwurf
529,7,Drilbur,Topo
529,8,Drilbur,Talpa
529,9,Drilbur,Mole
530,1,ドリュウズ,ちてい
530,3,몰드류,땅밑
530,5,Minotaupe,Souterrain
530,6,Stalobor,Untergrund
530,7,Excadrill,Subterráneo
530,8,Excadrill,Sottoterra
530,9,Excadrill,Subterrene
531,1,タブンネ,ヒヤリング
531,3,다부니,히어링
531,5,Nanméouïe,Audition
531,6,Ohrdoch,Gehör
531,7,Audino,Escucha
531,8,Audino,Ascolto
531,9,Audino,Hearing
532,1,ドッコラー,きんこつ
532,3,으랏차,근골
532,5,Charpenti,Costaud
532,6,Praktibalk,Muskel
532,7,Timburr,Musculoso
532,8,Timburr,Forzaimmane
532,9,Timburr,Muscular
533,1,ドテッコツ,きんこつ
533,3,토쇠골,근골
533,5,Ouvrifier,Costaud
533,6,Strepoli,Muskel
533,7,Gurdurr,Musculoso
533,8,Gurdurr,Forzaimmane
533,9,Gurdurr,Muscular
534,1,ローブシン,きんこつ
534,3,노보청,근골
534,5,Bétochef,Costaud
534,6,Meistagrif,Muskel
534,7,Conkeldurr,Musculoso
534,8,Conkeldurr,Forzaimmane
534,9,Conkeldurr,Muscular
535,1,オタマロ,おたま
535,3,동챙이,올챙이
535,5,Tritonde,Têtard
535,6,Schallquap,Kaulquappe
535,7,Tympole,Renacuajo
535,8,Tympole,Girino
535,9,Tympole,Tadpole
536,1,ガマガル,しんどう
536,3,두까비,진동
536,5,Batracné,Vibration
536,6,Mebrana,Vibration
536,7,Palpitoad,Vibrante
536,8,Palpitoad,Vibrazione
536,9,Palpitoad,Vibration
537,1,ガマゲロゲ,しんどう
537,3,두빅굴,진동
537,5,Crapustule,Vibration
537,6,Branawarz,Vibration
537,7,Seismitoad,Vibrante
537,8,Seismitoad,Vibrazione
537,9,Seismitoad,Vibration
538,1,ナゲキ,じゅうどう
538,3,던지미,유도
538,5,Judokrak,Judo
538,6,Jiutesto,Judo
538,7,Throh,Judo
538,8,Throh,Judo
538,9,Throh,Judo
539,1,ダゲキ,からて
539,3,타격귀,태권도
539,5,Karaclée,Karaté
539,6,Karadonis,Karate
539,7,Sawk,Kárate
539,8,Sawk,Karate
539,9,Sawk,Karate
540,1,クルミル,さいほう
540,3,두르보,재봉
540,5,Larveyette,Couture
540,6,Strawickl,Schneider
540,7,Sewaddle,Sastre
540,8,Sewaddle,Grancucito
540,9,Sewaddle,Sewing
541,1,クルマユ,はごもり
541,3,두르쿤,잎숨기
541,5,Couverdure,Capefeuille
541,6,Folikon,Wickelblatt
541,7,Swadloon,Arropado
541,8,Swadloon,Coprifoglia
541,9,Swadloon,Leaf-Wrapped
542,1,ハハコモリ,こそだて
542,3,모아머,육아
542,5,Manternel,Précepteur
542,6,Matrifol,Kinderpflege
542,7,Leavanny,Cuidador
542,8,Leavanny,Balia
542,9,Leavanny,Nurturing
543,1,フシデ,ムカデ
543,3,마디네,지네
543,5,Venipatte,Chilopode
543,6,Toxiped,Tausendfüßer
543,7,Venipede,Ciempiés
543,8,Venipede,Centipede
543,9,Venipede,Centipede
544,1,ホイーガ,まゆムカデ
544,3,휠구,눈썹지네
544,5,Scobolide,Coconplopode
544,6,Rollum,Kokonfüßer
544,7,Whirlipede,Pupaciempiés
544,8,Whirlipede,Rotopede
544,9,Whirlipede,Curlipede
545,1,ペンドラー,メガムカデ
545,3,펜드라,메가지네
545,5,Brutapode,Mégaplopode
545,6,Cerapendra,Riesenfüßer
545,7,Scolipede,Megaciempiés
545,8,Scolipede,Megapede
545,9,Scolipede,Megapede
546,1,モンメン,わたたま
546,3,소미안,솜뭉치
546,5,Doudouvet,Boule Coton
546,6,Waumboll,Wattebausch
546,7,Cottonee,Bolalgodón
546,8,Cottonee,Cotonpalla
546,9,Cottonee,Cotton Puff
547,1,エルフーン,かぜかくれ
547,3,엘풍,바람숨기
547,5,Farfaduvet,Vole Vent
547,6,Elfun,Windschatten
547,7,Whimsicott,Vuelalviento
547,8,Whimsicott,Spiffero
547,9,Whimsicott,Windveiled
548,1,チュリネ,ねっこ
548,3,치릴리,뿌리
548,5,Chlorobule,Racine
548,6,Lilminip,Wurzel
548,7,Petilil,Bulbo
548,8,Petilil,Radice
548,9,Petilil,Bulb
549,1,ドレディア,はなかざり
549,3,드레디어,꽃장식
549,5,Fragilady,Chef-Fleur
549,6,Dressella,Blumenzier
549,7,Lilligant,Adornofloral
549,8,Lilligant,Fiorfronzolo
549,9,Lilligant,Flowering
550,1,バスラオ,らんぼう
550,3,배쓰나이,흉포
550,5,Bargantua,Violent
550,6,Barschuft,Grobheit
550,7,Basculin,Violento
550,8,Basculin,Irruenza
