species_id,pokemon_id,pokedex_id,pokedex_number
845,845,27,309
845,845,28,93
845,845,32,185
846,846,1,846
846,846,27,180
846,846,28,96
846,846,31,136
846,846,32,90
847,847,1,847
847,847,27,181
847,847,28,97
847,847,31,137
847,847,32,91
848,848,1,848
848,848,27,310
848,848,31,198
849,849,1,849
849,849,27,311
849,849,31,199
850,850,1,850
850,850,27,159
850,850,29,99
851,851,1,851
851,851,27,160
851,851,29,100
852,852,1,852
852,852,27,351
852,852,28,129
853,853,1,853
853,853,27,352
853,853,28,130
854,854,1,854
854,854,27,335
854,854,29,132
854,854,31,237
854,854,33,127
855,855,1,855
855,855,27,336
855,855,29,133
855,855,31,238
855,855,33,128
856,856,1,856
856,856,27,241
856,856,29,40
856,856,31,282
856,856,32,92
857,857,1,857
857,857,27,242
857,857,29,41
857,857,31,283
857,857,32,93
858,858,1,858
858,858,27,243
858,858,29,42
858,858,31,284
858,858,32,94
859,859,1,859
859,859,27,238
859,859,29,37
859,859,31,285
859,859,32,190
860,860,1,860
860,860,27,239
860,860,29,38
860,860,31,286
860,860,32,191
861,861,1,861
861,861,27,240
861,861,29,39
861,861,31,287
861,861,32,192
862,862,1,862
862,862,27,33
862,862,29,73
863,863,1,863
863,863,27,183
864,864,1,864
864,864,27,237
865,865,1,865
865,865,27,219
866,866,1,866
866,866,27,366
866,866,29,12
867,867,1,867
867,867,27,328
868,868,1,868
868,868,27,185
868,868,33,42
869,869,1,869
869,869,27,186
869,869,33,43
870,870,1,870
870,870,27,345
870,870,31,300
871,871,1,871
871,871,27,353
871,871,28,126
871,871,29,158
871,871,31,321
872,872,1,872
872,872,27,349
872,872,29,1
872,872,31,350
873,873,1,873
873,873,27,350
873,873,29,2
873,873,31,351
874,874,1,874
874,874,27,369
874,874,29,89
874,874,31,319
875,875,1,875
875,875,27,370
875,875,29,90
875,875,31,320
876,876,1,876
876,876,27,337
876,876,29,171
876,876,31,241
876,876,32,193
877,877,1,877
877,877,27,344
877,877,28,104
877,877,29,157
877,877,32,95
878,878,1,878
878,878,27,302
878,878,29,108
878,878,31,124
879,879,1,879
879,879,27,303
879,879,29,109
879,879,31,125
880,880,1,880
880,880,27,374
881,881,1,881
881,881,27,375
882,882,1,882
882,882,27,376
883,883,1,883
883,883,27,377
884,884,1,884
884,884,27,371
884,884,33,161
885,885,1,885
885,885,27,395
885,885,29,110
885,885,31,305
886,886,1,886
886,886,27,396
886,886,29,111
886,886,31,306
887,887,1,887
887,887,27,397
887,887,29,112
887,887,31,307
888,888,1,888
888,888,27,398
889,889,1,889
889,889,27,399
890,890,1,890
890,890,27,400
891,891,1,891
891,891,28,100
892,892,1,892
892,892,28,101
893,893,1,893
893,893,28,211
894,894,1,894
894,894,29,200
895,895,1,895
895,895,29,201
896,896,1,896
896,896,29,208
897,897,1,897
897,897,29,209
898,898,1,898
898,898,29,210
899,899,1,899
899,899,30,50
900,900,1,900
900,900,30,73
900,900,33,21
901,901,1,901
901,901,30,114
901,10272,32,196
902,902,1,902
902,902,30,167
902,902,32,195
903,903,1,903
903,903,30,203
904,904,1,904
904,904,30,85
904,904,33,147
905,905,1,905
905,905,30,234
906,906,1,906
906,906,31,1
907,907,1,907
907,907,31,2
908,908,1,908
908,908,31,3
909,909,1,909
909,909,31,4
910,910,1,910
910,910,31,5
911,911,1,911
911,911,31,6
912,912,1,912
912,912,31,7
913,913,1,913
913,913,31,8
914,914,1,914
914,914,31,9
915,915,1,915
915,915,31,10
916,916,1,916
916,916,31,11
917,917,1,917
917,917,31,12
918,918,1,918
918,918,31,13
919,919,1,919
919,919,31,14
920,920,1,920
920,920,31,15
921,921,1,921
921,921,31,22
922,922,1,922
922,922,31,23
923,923,1,923
923,923,31,24
924,924,1,924
924,924,31,71
924,924,32,97
925,925,1,925
925,925,31,72
925,925,32,98
926,926,1,926
926,926,31,76
927,927,1,927
927,927,31,77
928,928,1,928
928,928,31,84
929,929,1,929
929,929,31,85
930,930,1,930
930,930,31,86
931,931,1,931
931,931,31,113
932,932,1,932
932,932,31,129
933,933,1,933
933,933,31,130
934,934,1,934
934,934,31,131
935,935,1,935
935,935,31,165
936,936,1,936
936,936,31,166
937,937,1,937
937,937,31,167
938,938,1,938
938,938,31,170
939,939,1,939
939,939,31,171
940,940,1,940
940,940,31,177
941,941,1,941
941,941,31,178
942,942,1,942
942,942,31,196
943,943,1,943
943,943,31,197
944,944,1,944
944,944,31,202
945,945,1,945
945,945,31,203
946,946,1,946
946,946,31,242
947,947,1,947
947,947,31,243
948,948,1,948
948,948,31,244
948,948,32,74
949,949,1,949
949,949,31,245
949,949,32,75
950,950,1,950
950,950,31,249
951,951,1,951
951,951,31,250
952,952,1,952
952,952,31,251
953,953,1,953
953,953,31,254
953,953,33,30
954,954,1,954
954,954,31,255
954,954,33,31
955,955,1,955
955,955,31,263
956,956,1,956
956,956,31,264
957,957,1,957
957,957,31,279
958,958,1,958
958,958,31,280
959,959,1,959
959,959,31,281
960,960,1,960
960,960,31,288
961,961,1,961
961,961,31,289
962,962,1,962
962,962,31,290
962,962,32,134
963,963,1,963
963,963,31,291
964,964,1,964
964,964,31,292
965,965,1,965
965,965,31,293
966,966,1,966
966,966,31,294
967,967,1,967
967,967,31,295
968,968,1,968
968,968,31,296
968,968,32,96
969,969,1,969
969,969,31,308
969,969,32,156
970,970,1,970
970,970,31,309
970,970,32,157
971,971,1,971
971,971,31,311
972,972,1,972
972,972,31,312
973,973,1,973
973,973,31,346
974,974,1,974
974,974,31,361
975,975,1,975
975,975,31,362
976,976,1,976
976,976,31,373
977,977,1,977
977,977,31,374
978,978,1,978
978,978,31,375
979,979,1,979
979,979,31,160
979,979,32,101
980,980,1,980
980,980,31,54
981,981,1,981
981,981,31,193
981,981,33,26
982,982,1,982
982,982,31,189
982,982,32,161
983,983,1,983
983,983,31,369
983,983,32,188
984,984,1,984
984,984,31,376
985,985,1,985
985,985,31,377
986,986,1,986
986,986,31,378
987,987,1,987
987,987,31,379
988,988,1,988
988,988,31,380
989,989,1,989
989,989,31,381
990,990,1,990
990,990,31,382
991,991,1,991
991,991,31,383
992,992,1,992
992,992,31,384
993,993,1,993
993,993,31,385
994,994,1,994
994,994,31,386
995,995,1,995
995,995,31,387
996,996,1,996
996,996,31,388
997,997,1,997
997,997,31,389
998,998,1,998
998,998,31,390
999,999,1,999
999,999,31,391
1000,1000,1,1000
1000,1000,31,392
1001,1001,1,1001
1001,1001,31,393
1002,1002,1,1002
1002,1002,31,394
1003,1003,1,1003
1003,1003,31,395
1004,1004,1,1004
1004,1004,31,396
1005,1005,1,1005
1005,1005,31,397
1006,1006,1,1006
1006,1006,31,398
1007,1007,1,1007
1007,1007,31,399
1008,1008,1,1008
1008,1008,31,400
1009,1009,1,1009
1009,1009,33,241
1010,1010,1,1010
1010,1010,33,242
1011,1011,1,1011
1011,1011,32,36
1012,1012,1,1012
1012,1012,32,76
1013,1013,1,1013
1013,1013,32,77
1014,1014,1,1014
1014,1014,32,197
1015,1015,1,1015
1015,1015,32,198
1016,1016,1,1016
1016,1016,32,199
1017,1017,1,1017
1017,1017,32,200
1018,1018,1,1018
1018,1018,33,162
1019,1019,1,1019
1019,1019,33,163
1020,1020,1,1020
1020,1020,33,236
1021,1021,1,1021
1021,1021,33,237
1022,1022,1,1022
1022,1022,33,239
1023,1023,1,1023
1023,1023,33,238
1024,1024,1,1024
1024,1024,33,240
1025,1025,1,1025
1025,1025,33,243
