item_id,version_group_id,language_id,flavor_text
8,18,11,"捕まえる　野生の　ポケモンが
弱いほど　捕まえやすくなる
ちょっと　変わった　ボール。"
8,18,12,"有点与众不同的球。
捕捉的野生宝可梦越弱，
就会越容易捕捉。"
9,5,9,"A BALL that works
better on POKéMON
caught before."
9,6,9,"A BALL that works
better on POKéMON
caught before."
9,7,9,"A somewhat different BALL that
works especially well on POKéMON
caught before."
9,8,9,"A somewhat different Poké Ball that
works especially well on Pokémon
species that were previously caught."
9,9,9,"A somewhat different Poké Ball that
works especially well on Pokémon
species that were previously caught."
9,10,9,"A somewhat different Poké Ball that
works especially well on Pokémon
species that were previously caught."
9,11,5,"Une Poké Ball un peu spéciale qui
fonctionne particulièrement bien sur
les espèces de Pokémon déjà capturées."
9,11,9,"A somewhat different Poké Ball that
works especially well on Pokémon
species that were previously caught."
9,14,9,"A somewhat different Poké Ball that
works especially well on Pokémon
species that were previously caught."
9,15,1,"つかまえたことの　ある
ポケモンが　つかまえやすくなる
ちょっと　かわった　ボール。"
9,15,3,"잡은 적이 있는
포켓몬을 잡기 쉬운
조금 특이한 볼."
9,15,5,"Une Poké Ball un peu spéciale qui fonctionne
particulièrement bien sur les espèces de
Pokémon déjà capturées."
9,15,6,"Ein Ball, der sich besonders dann sehr gut eignet,
wenn man ein Pokémon fangen will, dessen Art
bereits gefangen wurde."
9,15,7,"Es algo distinta a las demás. Funciona
especialmente bien con las especies de Pokémon
que ya has capturado."
9,15,8,"Poké Ball un po’ diversa. Risulta particolarmente
efficace sulle specie di Pokémon già catturate
in precedenza."
9,15,9,"A somewhat different Poké Ball that
works especially well on a Pokémon
species that has been caught before."
9,15,11,"捕まえたことの　ある
ポケモンが　捕まえやすくなる
ちょっと　変わった　ボール。"
9,17,1,"つかまえたことの　ある
ポケモンが　つかまえやすくなる
ちょっと　かわった　ボール。"
9,17,3,"잡은 적이 있는
포켓몬을 잡기 쉬운
조금 특이한 볼."
9,17,4,"有點與眾不同的球。
曾經捉到過的寶可夢
會變得容易捉到。"
9,17,5,"Une Poké Ball un peu spéciale qui fonctionne
particulièrement bien sur les espèces de
Pokémon déjà capturées."
9,17,6,"Ein Ball, der sich besonders dann sehr gut eignet,
wenn man ein Pokémon fangen will, dessen Art
bereits gefangen wurde."
9,17,7,"Es algo distinta a las demás. Funciona
especialmente bien con las especies de Pokémon
que ya has capturado."
9,17,8,"Poké Ball un po’ diversa. Risulta particolarmente
efficace sulle specie di Pokémon già catturate
in precedenza."
9,17,9,"A somewhat different Poké Ball that works
especially well on a Pokémon species that has been
caught before."
9,17,11,"捕まえたことの　ある
ポケモンが　捕まえやすくなる
ちょっと　変わった　ボール。"
9,17,12,"有点与众不同的球。
能很容易地捕捉
以前曾捉到过的宝可梦。"
9,18,1,"つかまえたことの　ある
ポケモンが　つかまえやすくなる
ちょっと　かわった　ボール。"
9,18,3,"잡은 적이 있는
포켓몬을 잡기 쉬운
조금 특이한 볼."
9,18,4,"有點與眾不同的球。
曾經捉到過的寶可夢
會變得容易捉到。"
9,18,5,"Une Poké Ball un peu spéciale qui fonctionne
particulièrement bien sur les espèces de
Pokémon déjà capturées."
9,18,6,"Ein Ball, der sich besonders dann sehr gut eignet,
wenn man ein Pokémon fangen will, dessen Art
bereits gefangen wurde."
9,18,7,"Es algo distinta a las demás. Funciona
especialmente bien con las especies de Pokémon
que ya has capturado."
9,18,8,"Poké Ball un po’ diversa. Risulta particolarmente
efficace sulle specie di Pokémon già catturate
in precedenza."
9,18,9,"A somewhat different Poké Ball that works
especially well on a Pokémon species that has been
caught before."
9,18,11,"捕まえたことの　ある
ポケモンが　捕まえやすくなる
ちょっと　変わった　ボール。"
9,18,12,"有点与众不同的球。
能很容易地捕捉
以前曾捉到过的宝可梦。"
10,5,9,"More effective as
more turns are
taken in battle."
10,6,9,"A BALL that gains
power in battles
taking many turns."
10,7,9,"A somewhat different BALL that
becomes progressively better the
more turns there are in a battle."
10,8,9,"A somewhat different Ball that
becomes progressively better the
more turns there are in a battle."
10,9,9,"A somewhat different Ball that
becomes progressively better the
more turns there are in a battle."
10,10,9,"A somewhat different Ball that
becomes progressively better the
more turns there are in a battle."
10,11,5,"Une Poké Ball un peu spéciale qui
fonctionne de mieux en mieux à
mesure que le combat s’éternise."
10,11,9,"A somewhat different Ball that
becomes progressively better the
more turns there are in a battle."
10,14,9,"A somewhat different Ball that
becomes progressively better the
more turns there are in a battle."
10,15,1,"ターンすうが　かかれば　かかるほど
ポケモンが　つかまえやすくなる
ちょっと　かわった　ボール。"
10,15,3,"턴 수가 길어지면 길어질수록
포켓몬을 잡기 쉬운
조금 특이한 볼."
10,15,5,"Une Poké Ball un peu spéciale qui fonctionne
de mieux en mieux à mesure que le combat
s’éternise."
10,15,6,"Ein Ball, der mit zunehmender Kampfdauer
effektiver wird."
10,15,7,"Una Poké Ball algo distinta que va mejorando
su rendimiento con cada turno de combate."
10,15,8,"Poké Ball un po’ diversa che diventa
progressivamente più efficace con l’aumentare
dei turni in lotta."
10,15,9,"A somewhat different Poké Ball that
becomes progressively more effective
the more turns that are taken in battle."
10,15,11,"ターン数が　かかれば　かかるほど
ポケモンが　捕まえやすくなる
ちょっと　変わった　ボール。"
10,17,1,"ターンすうが　かかれば　かかるほど
ポケモンが　つかまえやすくなる
ちょっと　かわった　ボール。"
10,17,3,"턴 수가 길어지면 길어질수록
포켓몬을 잡기 쉬운
조금 특이한 볼."
10,17,4,"有點與眾不同的球。
回合數花費得越多，
就越容易捉到寶可夢。"
10,17,5,"Une Poké Ball un peu spéciale qui fonctionne
de mieux en mieux à mesure que le combat
s’éternise."
10,17,6,"Ein Ball, der mit zunehmender Kampfdauer
effektiver wird."
10,17,7,"Una Poké Ball algo distinta que va mejorando su
rendimiento con cada turno de combate."
10,17,8,"Poké Ball un po’ diversa che diventa
progressivamente più efficace con il passare
dei turni nella lotta."
10,17,9,"A somewhat different Poké Ball that becomes
progressively more effective the more turns that
are taken in battle."
10,17,11,"ターン数が　かかれば　かかるほど
ポケモンが　捕まえやすくなる
ちょっと　変わった　ボール。"
10,17,12,"有点与众不同的球。
回合数花费得越多，
宝可梦就会越容易捕捉。"
10,18,1,"ターンすうが　かかれば　かかるほど
ポケモンが　つかまえやすくなる
ちょっと　かわった　ボール。"
10,18,3,"턴 수가 길어지면 길어질수록
포켓몬을 잡기 쉬운
조금 특이한 볼."
10,18,4,"有點與眾不同的球。
回合數花費得越多，
就越容易捉到寶可夢。"
10,18,5,"Une Poké Ball un peu spéciale qui fonctionne
de mieux en mieux à mesure que le combat
s’éternise."
10,18,6,"Ein Ball, der mit zunehmender Kampfdauer
effektiver wird."
10,18,7,"Una Poké Ball algo distinta que va mejorando su
rendimiento con cada turno de combate."
10,18,8,"Poké Ball un po’ diversa che diventa
progressivamente più efficace con il passare
dei turni nella lotta."
10,18,9,"A somewhat different Poké Ball that becomes
progressively more effective the more turns that
are taken in battle."
10,18,11,"ターン数が　かかれば　かかるほど
ポケモンが　捕まえやすくなる
ちょっと　変わった　ボール。"
10,18,12,"有点与众不同的球。
回合数花费得越多，
宝可梦就会越容易捕捉。"
11,5,9,"A cozy BALL that
makes POKéMON
more friendly."
11,6,9,"A cozy BALL that
makes POKéMON
more friendly."
11,7,9,"A comfortable BALL that makes a
captured wild POKéMON quickly grow
friendly."
11,8,9,"A comfortable Poké Ball that makes a
caught wild Pokémon quickly grow
friendly."
11,9,9,"A comfortable Poké Ball that makes a
caught wild Pokémon quickly grow
friendly."
11,10,9,"A comfortable Poké Ball that makes a
caught wild Pokémon quickly grow
friendly."
11,11,5,"Une Poké Ball pratique qui permet
de gagner rapidement l’amitié d’un
Pokémon sauvage attrapé."
11,11,9,"A comfortable Poké Ball that makes a
caught wild Pokémon quickly grow
friendly."
11,14,9,"A comfortable Poké Ball that makes a
caught wild Pokémon quickly grow
friendly."
11,15,1,"つかまえた　やせいポケモンが
とても　なつきやすくなる
いごこちの　いい　ボール。"
11,15,3,"잡은 야생 포켓몬이
매우 친밀해지기 쉬운
편안한 볼."
11,15,5,"Une Poké Ball pratique qui permet de gagner
rapidement l’amitié d’un Pokémon sauvage
attrapé."
11,15,6,"Ein behaglicher Ball, der Pokémon veranlasst,
nach dem Fang schneller freundlicher zu werden."
11,15,7,"Acogedora Poké Ball que hace más amistosos a
los Pokémon salvajes capturados."
11,15,8,"Poké Ball graziosa che rende più amichevoli
i Pokémon selvatici catturati."
11,15,9,"A particularly comfortable Poké Ball
that makes a wild Pokémon quickly
grow friendlier after being caught."
11,15,11,"捕まえた　野生ポケモンが
とても　なつきやすくなる
いごこちの　いい　ボール。"
11,17,1,"つかまえた　やせいポケモンが
とても　なつきやすくなる
いごこちの　いい　ボール。"
11,17,3,"잡은 야생 포켓몬이
매우 친밀해지기 쉬운
편안한 볼."
11,17,4,"住起來十分舒適的球。
捉到的野生寶可夢會
很容易和訓練家變得親密。"
11,17,5,"Une Poké Ball pratique qui permet de gagner
rapidement l’amitié d’un Pokémon sauvage
attrapé."
11,17,6,"Ein behaglicher Ball, der Pokémon veranlasst,
sich nach dem Fang schneller mit dem Trainer
anzufreunden."
11,17,7,"Acogedora Poké Ball que hace más amistosos a los
Pokémon salvajes capturados."
11,17,8,"Poké Ball graziosa che rende più affezionati
i Pokémon selvatici catturati."
11,17,9,"A particularly comfortable Poké Ball that makes a
wild Pokémon quickly grow friendlier after
being caught."
11,17,11,"捕まえた　野生ポケモンが
とても　なつきやすくなる
いごこちの　いい　ボール。"
11,17,12,"住着十分惬意的球。
捉到的野生宝可梦会
变得容易和训练家亲密。"
11,18,1,"つかまえた　やせいポケモンが
とても　なつきやすくなる
いごこちの　いい　ボール。"
11,18,3,"잡은 야생 포켓몬이
매우 친밀해지기 쉬운
편안한 볼."
11,18,4,"住起來十分舒適的球。
捉到的野生寶可夢會
很容易和訓練家變得親密。"
11,18,5,"Une Poké Ball pratique qui permet de gagner
rapidement l’amitié d’un Pokémon sauvage
attrapé."
11,18,6,"Ein behaglicher Ball, der Pokémon veranlasst,
sich nach dem Fang schneller mit dem Trainer
anzufreunden."
11,18,7,"Acogedora Poké Ball que hace más amistosos a los
Pokémon salvajes capturados."
11,18,8,"Poké Ball graziosa che rende più affezionati
i Pokémon selvatici catturati."
11,18,9,"A particularly comfortable Poké Ball that makes a
wild Pokémon quickly grow friendlier after
being caught."
11,18,11,"捕まえた　野生ポケモンが
とても　なつきやすくなる
いごこちの　いい　ボール。"
11,18,12,"住着十分惬意的球。
捉到的野生宝可梦会
变得容易和训练家亲密。"
12,5,9,"A rare BALL made
in commemoration
of some event."
12,6,9,"A rare BALL made
in commemoration
of some event."
12,7,9,"A rare BALL that has been
specially made to commemorate an
event of some sort."
12,8,9,"A somewhat rare Poké Ball that has
been specially made to commemorate
an event of some sort."
12,9,9,"A somewhat rare Poké Ball that has
been specially made to commemorate
an event of some sort."
12,10,9,"A somewhat rare Poké Ball that has
been specially made to commemorate
an event of some sort."
12,11,5,"Une Poké Ball assez rare qui fut créée
pour un événement particulier."
12,11,9,"A somewhat rare Poké Ball that has
been specially made to commemorate
an event of some sort."
12,14,9,"A somewhat rare Poké Ball that has
been specially made to commemorate
an event of some sort."
12,15,1,"なにかの　きねんの　しなとして
とくべつに　つくられた
ちょっと　めずらしい　ボール。"
12,15,3,"무언가의 기념품으로
특별히 만들어진
조금 희귀한 볼."
12,15,5,"Une Poké Ball assez rare qui fut créée pour
un événement particulier."
12,15,6,"Ein eher seltener Ball, der als Reminiszenz
an irgendein Ereignis hergestellt wurde."
12,15,7,"Es una Poké Ball algo singular que se creó para
conmemorar algún acontecimiento."
12,15,8,"Poké Ball poco comune realizzata appositamente
per commemorare un particolare evento."
12,15,9,"A somewhat rare Poké Ball that was
made as a commemorative item used
to celebrate an event of some sort."
12,15,11,"なにかの　記念の　品として
特別に　つくられた
ちょっと　珍しい　ボール。"
12,17,1,"なにかの　きねんの　しなとして
とくべつに　つくられた
ちょっと　めずらしい　ボール。"
