species_id,version_id,language_id,flavor_text
13,8,9,"WEEDLE has an extremely acute sense
of smell.
It is capable of distinguishing itsfavorite kinds of leaves from those it
dislikes just by sniffing with its big
red proboscis (nose)."
13,9,9,"A WEEDLE has an extremely acute sense
of smell. It distinguishes its favorite
kinds of leaves from those it dislikes by
sniffing with its big red proboscis (nose)."
13,10,9,"Often found in forests and grasslands.
It has a sharp, toxic barb of around two
inches on top of its head."
13,11,9,"Often found in forests, eating leaves.
It has a sharp stinger on its head that
injects poison."
13,12,9,"It eats its weight in leaves every
day. It fends off attackers with
the needle on its head."
13,13,9,"It eats its weight in leaves every
day. It fends off attackers with
the needle on its head."
13,14,9,"It eats its weight in leaves every
day. It fends off attackers with
the needle on its head."
13,15,9,"Its poison stinger is very powerful.
Its bright-colored body is intended
to warn off its enemies."
13,16,9,"It attacks using a two-inch poison
barb on its head. It can usually be
found under the leaves it eats."
13,17,5,"Il mange chaque jour son poids en
feuilles. Il utilise l’aiguillon sur sa
tête pour repousser l’ennemi."
13,17,9,"It eats its weight in leaves every
day. It fends off attackers with
the needle on its head."
13,18,5,"Il mange chaque jour son poids en
feuilles. Il utilise l’aiguillon sur sa
tête pour repousser l’ennemi."
13,18,9,"It eats its weight in leaves every
day. It fends off attackers with
the needle on its head."
13,21,9,"It eats its weight in leaves every
day. It fends off attackers with
the needle on its head."
13,22,9,"It eats its weight in leaves every
day. It fends off attackers with
the needle on its head."
13,23,9,"Often found in forests and grasslands.
It has a sharp, toxic barb of around two inches
on top of its head."
13,24,9,"Its poison stinger is very powerful.
Its bright-colored body is intended to
warn off its enemies."
14,1,9,"Almost incapable
of moving, this
POKéMON can onlyharden its shell
to protect itself
from predators."
14,2,9,"Almost incapable
of moving, this
POKéMON can onlyharden its shell
to protect itself
from predators."
14,3,9,"Able to move only
slightly. When
endangered, itmay stick out its
stinger and poison
its enemy."
14,4,9,"Although it is a
cocoon, it can
move a little. Itcan extend its
poison barb if it
is attacked."
14,5,9,"From this form,
it will grow into
an adult. As itsbody becomes soft­
er, the external
shell hardens."
14,6,9,"Nearly incapable
of movement, it
leans againststout trees while
waiting for its
evolution."
14,7,9,"KAKUNA remains virtually immobile as it
clings to a tree. However, on the
inside, it is extremely busy as itprepares for its coming evolution.
This is evident from how hot the shell
becomes to the touch."
14,8,9,"KAKUNA remains virtually immobile as it
clings to a tree. However, on the
inside, it is extremely busy as itprepares for its coming evolution.
This is evident from how hot the shell
becomes to the touch."
14,9,9,"It remains virtually immobile while it
clings to a tree. However, on the inside,
it busily prepares for evolution. This is
evident from how hot its shell becomes."
14,10,9,"This POKéMON is in a temporary stage
while making its body. It is almost
completely unable to move on its own."
14,11,9,"Almost incapable of moving, this POKéMON
can only harden its shell to protect
itself when it is in danger."
14,12,9,"While awaiting evolution, it
hides from predators under
leaves and in nooks of branches."
14,13,9,"While awaiting evolution, it
hides from predators under
leaves and in nooks of branches."
14,14,9,"While awaiting evolution, it
hides from predators under
leaves and in nooks of branches."
14,15,9,"Although it is a cocoon, it can
move a little. It can extend its
poison barb if it is attacked."
14,16,9,"From this form, it will grow into
an adult. As its body becomes softer,
the external shell hardens."
14,17,5,"Il se cache sous les feuilles et les
branches pour fuir les prédateurs
en attendant d’évoluer."
14,17,9,"While awaiting evolution, it
hides from predators under
leaves and in nooks of branches."
14,18,5,"Il se cache sous les feuilles et les
branches pour fuir les prédateurs
en attendant d’évoluer."
14,18,9,"While awaiting evolution, it
hides from predators under
leaves and in nooks of branches."
14,21,9,"While awaiting evolution, it
hides from predators under
leaves and in nooks of branches."
14,22,9,"While awaiting evolution, it
hides from predators under
leaves and in nooks of branches."
14,23,9,"Almost incapable of moving, this Pokémon can only
harden its shell to protect itself when it is
in danger."
14,24,9,"While awaiting evolution, it hides from predators
under leaves and in nooks of branches."
15,1,9,"Flies at high
speed and attacks
using its largevenomous stingers
on its forelegs
and tail."
15,2,9,"Flies at high
speed and attacks
using its largevenomous stingers
on its forelegs
and tail."
15,3,9,"It has 3 poisonous
stingers on its
forelegs and itstail. They are
used to jab its
enemy repeatedly."
15,4,9,"It can take down
any opponent with
its powerful poi­son stingers. It
sometimes attacks
in swarms."
15,5,9,"It has three
poison barbs.
The barb on itstail secretes the
most powerful
poison."
15,6,9,"It uses sharp,
poisonous stings
to defeat prey,then takes the
victim back to its
nest for food."
15,7,9,"BEEDRILL is extremely territorial.
No one should ever approach its nest -
this is for their own safety.If angered, they will attack in a furious
swarm."
15,8,9,"BEEDRILL is extremely territorial.
No one should ever approach its nest -
this is for their own safety.If angered, they will attack in a furious
swarm."
15,9,9,"A BEEDRILL is extremely territorial.
For safety reasons, no one should
ever approach its nest. If angered,
they will attack in a swarm."
15,10,9,"May appear in a swarm. Flies at violent
speeds, all the while stabbing with the
toxic stinger on its rear."
15,11,9,"It flies at high speed and attacks using
the large venomous stingers on its
forelegs and tail."
15,12,9,"Its best attack involves flying
around at high speed, striking with
poison needles, then flying off."
15,13,9,"Its best attack involves flying
around at high speed, striking with
poison needles, then flying off."
15,14,9,"Its best attack involves flying
around at high speed, striking with
poison needles, then flying off."
15,15,9,"It can take down any opponent with
its powerful poison stingers.
It sometimes attacks in swarms."
15,16,9,"It has three poison barbs.
The barb on its tail secretes the
most powerful poison."
15,17,5,"Il virevolte rapidement autour de
l’ennemi et frappe de son dard
empoisonné avant de décamper."
15,17,9,"Its best attack involves flying
around at high speed, striking with
poison needles, then flying off."
15,18,5,"Il virevolte rapidement autour de
l’ennemi et frappe de son dard
empoisonné avant de décamper."
15,18,9,"Its best attack involves flying
around at high speed, striking with
poison needles, then flying off."
15,21,9,"Its best attack involves flying
around at high speed, striking with
poison needles, then flying off."
15,22,9,"Its best attack involves flying
around at high speed, striking with
poison needles, then flying off."
15,23,9,"It has three poisonous stingers on its forelegs and
its tail. They are used to jab its enemy repeatedly."
15,24,9,"May appear in a swarm. Flies at violent speeds,
all the while stabbing with the toxic stinger on
its rear."
16,1,9,"A common sight in
forests and woods.
It flaps itswings at ground
level to kick up
blinding sand."
16,2,9,"A common sight in
forests and woods.
It flaps itswings at ground
level to kick up
blinding sand."
16,3,9,"Very docile. If
attacked, it will
often kick upsand to protect
itself rather
than fight back."
16,4,9,"It usually hides
in tall grass. Be­
cause it dislikesfighting, it pro­
tects itself by
kicking up sand."
16,5,9,"Common in grassy
areas and forests,
it is very docileand will chase off
enemies by flap­
ping up sand."
16,6,9,"It rapidly flaps
its wings in the
grass, stirring upa dust cloud that
drives insect prey
out into the open."
16,7,9,"PIDGEY has an extremely sharp sense
of direction.
It is capable of unerringly returninghome to its nest, however far it may be
removed from its familiar surroundings."
16,8,9,"PIDGEY has an extremely sharp sense
of direction.
It is capable of unerringly returninghome to its nest, however far it may be
removed from its familiar surroundings."
16,9,9,"It has an extremely sharp sense of
direction. It can unerringly return home to
its nest, however far it may be removed
from its familiar surroundings."
16,10,9,"Does not like to fight. It hides in
tall grass and so on, foraging for food
such as small bugs."
16,11,9,"A common sight in forests and woods.
It flaps its wings at ground level to kick
up blinding sand."
16,12,9,"It is docile and prefers to avoid
conflict. If disturbed, however,
it can ferociously strike back."
16,13,9,"It is docile and prefers to avoid
conflict. If disturbed, however,
it can ferociously strike back."
16,14,9,"It is docile and prefers to avoid
conflict. If disturbed, however,
it can ferociously strike back."
16,15,9,"It usually hides in tall grass.
Because it dislikes fighting,
it protects itself by kicking up sand."
16,16,9,"Common in grassy areas and forests,
it is very docile and will chase off
enemies by flapping up sand."
16,17,5,"Ce Pokémon docile préfère éviter
le combat. Toutefois, il se montre
très féroce quand on l’agresse."
16,17,9,"It is docile and prefers to avoid
conflict. If disturbed, however,
it can ferociously strike back."
16,18,5,"Ce Pokémon docile préfère éviter
le combat. Toutefois, il se montre
très féroce quand on l’agresse."
16,18,9,"It is docile and prefers to avoid
conflict. If disturbed, however,
it can ferociously strike back."
16,21,9,"It is docile and prefers to avoid
conflict. If disturbed, however,
it can ferociously strike back."
16,22,9,"It is docile and prefers to avoid
conflict. If disturbed, however,
it can ferociously strike back."
16,23,9,"A common sight in forests and woods. It flaps
its wings at ground level to kick up blinding sand."
16,24,9,"It is docile and prefers to avoid conflict.
If disturbed, however, it can ferociously strike back."
17,1,9,"Very protective
of its sprawling
territorial area,this POKéMON will
fiercely peck at
any intruder."
17,2,9,"Very protective
of its sprawling
territorial area,this POKéMON will
fiercely peck at
any intruder."
17,3,9,"This POKéMON is
full of vitality.
It constantlyflies around its
large territory in
search of prey."
17,4,9,"It has outstanding
vision. However
high it flies, itis able to distin­
guish the move­
ments of its prey."
17,5,9,"It immobilizes its
prey using well-
developed claws,then carries the
prey more than 60
miles to its nest."
